userid,mtime,rating_star,comment
185490469,15/06/2021 13:25,5,"Móng tay khá xinh, điểm trừ là keo dán móng như keo vậy"
253228436,22/06/2021 15:57,5,"Sản phẩm đẹp, chất lượng cao, móng đẹp không gãy, giao hàng lâu"
75596181,02/06/2021 17:32,5,Móngg đẹpp lắmm ạ mng nênn muaa lắmm
50992816,16/06/2021 18:41,5,Giá rẻ xinh có điều giao hàng hơi lâu
139777607,03/05/2021 14:37,5,ưng không nói nhiều. giao hàng hơi lấu tí thôi nhưng rất ok nhé mn
388013539,15/05/2021 12:07,5,ok lắm shop kèm theo đồ dữ móng nữa nói chung được
347249489,01/07/2021 23:46,1,Hàng giao rất chi là lâu. Mình đặt nửa tháng hàng mới về. Nhân viên của shop rep tinh nhắn rất rất châm.
73887351,21/05/2021 13:34,5,quá đẹp lun á mua về bộ dùng dần nè nói chung đóng gói ok hi hi
108414954,23/04/2021 10:03,5,"Đóng gói cẩn thận, giao hàg hơi lâu do hàng quốc tế, móng xinh lắm nha mn, màu cũng xinh nữa, mn nên mua nha. Thanks shop nhiều ạ. Sẽ ủng hộ tiếp lần sau."
253228436,22/06/2021 15:56,5,"Sản phẩm đẹp, chất lượng cao, giao hàng hơi lâu, móng ok."
407968441,15/06/2021 09:49,5,"đẹp, giao hàng hơi lâu nhưng không sao, shop thân thiện lắm, mình mua nhiều rồi"
363173497,07/06/2021 13:49,5,Chất lượng tuyệt vời rất thích hợp để phối trang phục. Hình ảnh mang tính chất nhận xu
461869376,24/06/2021 09:55,5,"Móng rất đẹp rất ưng và shop giao hàng đúng mẫu, đáng mua nhaa"
202453027,06/05/2021 16:43,5,Hàng đẹp ạ mà nó k đc bóng như mấy loại khác
325469839,29/04/2021 17:47,5,Móng xinh nhưng nó to quá đi to hơn những bộ trc mình mua rát là nhiều luôn ahuhu
126686672,29/05/2021 10:25,5,Rất ưng. Giao hàng hơi chậm một xíu nhưng các bạn nên mua nha
147739147,07/06/2021 08:20,5,"Hàng đẹp, đúng mẫu Hình ảnh chỉ mang tính chất nhận xu"
74730890,13/05/2021 18:16,5,Sản phẩm xinh giao khá là nhanh tầm days là đến mình rồi ship thân thiện.
184237662,16/06/2021 11:00,5,"Sản phẩm được đóng gói kỹ, sản phẩm giống hình và rất đẹp, sẽ ủng hộ shop"
236189606,25/06/2021 23:43,5,Gippll.ôuphopphdAARYHVIIUGYUYGHYUUYHHUU
49138394,23/06/2021 10:10,5,Móng đẹp mình mua không biết nhiêu lần rồi hehehehehehehee
336627184,16/05/2021 21:45,5,Hình ảnh và videoo mangg tính chất minh hoạ. Monh xihh nmaa hơi dài
76439216,23/05/2021 00:08,5,Xinh lắm luôn
158668797,03/05/2021 12:38,5,"Sản phẩm chất lượng tốt, giá thành hợp lý các bạn nên mua nha."
187839836,25/06/2021 23:01,5,Móng đẹp lắm nha mn. Nên mua nhaa
374047534,09/05/2021 19:23,5,Giao hàng chậm. Nhưng hàng rất ok hahaddkmcnxbshshdgkkdhssnnggnmdkdsndng
257121687,25/05/2021 16:59,5,Ổn giống vs hình. Ttyytdtuuverưuuhgttyyggttyui
42558579,29/05/2021 16:10,5,Product is good. Im kind o satisied.Maybe I ill use in next time.
388349283,03/06/2021 14:15,5,"sản phẩm tốt, chất lượng cao, giao hàng hơi lâu vì hàng quốc tế, giá rẻ nên mua"
302235108,11/06/2021 15:29,5,Đẹp mình đã cắt bớt
210397183,04/07/2021 19:47,5,Tưởng k đẹp mà đẹp k tưởng huhuu màu ưng lăm luôn ý mngg
395171147,05/06/2021 20:15,5,"Móng đẹp, sịn, nên mua nhachất lượng sản phẩm tuyệt vời, đóng gói kĩ càng cẩn thận"
398989637,25/05/2021 20:07,5,Hình ảnh chỉ mang tính chất minh hoạbbnnh
302323297,28/04/2021 12:43,5,Shop đóng gói sản phẩm cẩn thận giao hàng lâu tầm hơn tuần mới có vì là hàng quốc tế nhưng giao hàng hộp nó hơi méo nhưng bù lại được cái móng đẹp
61256115,24/04/2021 02:11,5,"Đẹp lắm mn à, mặc dù lúc rửa đít xước hết vài đường nhưng đẹp nên ko sao, chấp nhận đc"
405307998,28/05/2021 13:12,5,Móng đẹp. Giao hàng hơi lâu. Đóng gói sp chắc chắn. Sẽ ủng hộ shop
423667729,21/05/2021 12:25,5,"giaoo cumc nhanhh,nails xinhh,shop giao nhầm bộ ruii nma ko saoo xinh lắm"
349037537,06/07/2021 12:45,5,Okknn
258370677,11/05/2021 17:44,5,"móng rất đẹp luôn nha, còn rẻ nữa, sẽ ủng hộ shop nhiềuu"
356736431,15/06/2021 01:41,5,"Móng xinh, shop gói hàng cẩn thận. Giao hàng nhanh, mn nên thử"
366760601,29/04/2021 18:56,5,"Móng đẹp ạ, hàng về nhanh hơn dự kiến, chất lượng ch bt thế nào"
117912094,18/05/2021 16:54,5,Móng đẹp lắm m.n hàng như hình chất lượng cao và tốt lên mua nha m. n
200207652,02/07/2021 09:24,5,OK sao bộ lm ngón
228686464,08/06/2021 12:26,5,"Mua lại lần hai rồi là hỉu nhenn. Giá rẻ mà siu xinh. Nên thử cực kì, móng orm dài rất oki luôn"
81017673,08/07/2021 10:11,5,"Hàng đẹp lắm nha mn,hàng giao đủ k thiếu cái nào,giao hàng hơi lâu"
64546982,16/06/2021 11:33,5,Màu xinh cựcc Mặc dù ship nước ngoài hơi lâu nhưng không seo hehee
209314482,22/06/2021 18:09,5,Hàng đẹp quá luônn giao hàng nhanh hơn dự tính nữaa. Cực ưng nhee
291114866,29/04/2021 21:11,5,"Quá là xink xẻo, hihi, sẽ ủng hộ shop tiếp"
162678032,05/06/2021 18:02,5,"Sản phẩm đẹp, chất lượng đóng góp sản phẩm đẹp, giao hàng nhanh"
365113122,04/05/2021 22:12,5,xinh lắm các b ạ nên mua nhaa. Sorry vì video và ảnh không liên quan lắm
365290172,24/05/2021 09:22,5,Giống mẫu giao hàng lâu. Hàng tới tay k nguyên dạng mà méo mó như hình mk chụp
346657767,11/05/2021 12:44,5,Ảnh và video chỉ mang tính chất nhận xu Hàng rất đẹp và ưng. Đã quay lại mua lần
451066770,07/07/2021 07:33,5,Hàng đẹp cực giao hàng nhanh so với giá rẻ như này thì rất đáng tiền dịch này ở nhà làm móng cho vui video chỉ manh tính chất nhận xu
320528784,01/05/2021 19:30,5,Xịn lắm nhaa rnkksintnksxkkdn koekk mioekmckodkokmcikenicoekxm kkviec
327857163,29/04/2021 15:09,5,K nghĩ là đẹp như vậy luôn ạ. rất đáng tiền sẽ ủng hộ shop dài dài
438200124,25/06/2021 22:08,5,xggdssaaghehhehegegegegsgeehheehrhegehehegeehsđebehehegsvaa
475621340,07/07/2021 18:39,5,"Siêu xinh luôn nha, mua ở shop rất nhiều lần roii nên hoàn toàn yên tâm về chất lượng, có điều giao hàng hơi lâu. Ảnh mang tính chất nhận xu"
293685439,20/05/2021 17:00,5,"Sản phẩm đúng mẫu, màu đẹp, giao hàng nhanh, nên mua nhe mngg Video mang tính chất nhận xuu"
381152631,11/06/2021 15:26,5,Ahahabssnsnnss có gì mới mẻ cho bạn với điều khoản sử câu chuyện về một thời
423449184,30/05/2021 11:04,5,Xinh lắm nhá aassasassaaAaa
120591802,22/04/2021 21:49,5,"Móng tuy to nhưng còn nhìu sie khác bên trong hợp để chon, mình lấy mấy móng nhỏ là vừa tay hết."
354151409,13/06/2021 21:13,5,móng giao rất đẹp và giao hàng đóng gói cũng ổn không bị móp hàng
164985015,03/07/2021 16:44,5,Móng siêu đẹp giao hàng nhanh hơn so với dự kiến keo dán như keo con voi.
137854986,07/06/2021 21:42,5,"Mong xinhh xĩu, giá cx ok nx, giáo hàng khá nhanhh"
390561101,30/06/2021 07:05,5,Uehyuiquqhbhhsh dhhgdhdsiaibsv yhshsggsgsygg
326714637,15/06/2021 10:55,5,Chât lượng sản phân tuyệt vời. Đóng gói sản phẩm tuyệt vời. Phục vụ tốt
406466814,20/05/2021 10:56,5,chất lg sản phẩm tuyệt vời. đóng gói sản phẩm chắc chắn. đẹp lắm lunn
250684212,23/04/2021 13:03,5,Giao hàng hơi lâu nhưng móng khá là chất lượng nha.
46304969,21/06/2021 17:39,5,"bộ này cưng lắm luôn ấy, có tặng kèm giũa màu nữa nha, giao hơi lâu"
154520058,26/05/2021 10:19,5,Móng đẹp dày giao hàng hơi lâu nhưng chất sản phẩm rất tuyệt vời
358220688,16/06/2021 09:45,5,"Chất lượng sp tuyệt vời, đóng gói sp tốt rất đẹp, rất đáng tiền"
308463326,15/05/2021 13:05,5,"Móng ok lắm lun, xinh xỉu, mỗi tội hàng quốc tế nên giao lâu vãi chưởng. Nhưng mà xinh, xịn, rẻ là okila"
84559463,29/05/2021 14:18,5,"Ngonnkyx mlk kBkOqo,aigugagiokbc Cgịycchio"
84569217,11/05/2021 12:28,5,Sản phẩm chất lượng. Đã mua rất nhiều lần. Lần nào cũng ưng ý cả. Sẽ ủng hộ tiếp.
273691575,04/05/2021 12:29,5,"Chờ hàng lâu lắm luôn ý nhưng mà móng về đẹp thật sự, giá còn rẻ nữa"
324964567,28/05/2021 15:56,5,Sản phẩm tốt nha. Mua của shop bao nhiêu lần rồi mà chưa bao giờ thất vọng
347902776,11/06/2021 14:10,5,Móng xinh lắm nha bộ này mk chưa đeo lên k chụp đc
47363466,25/04/2021 11:32,5,Shop nước ngoài nên giao hàng hơi lâu nhưng không sao hàng đẹp là đk
45066022,24/05/2021 16:50,5,"Móng chắc chắn, giao đúng mẫu. Nên mua, cùng loại nhưng rẻ hơm những shop khác"
219774240,25/05/2021 13:05,5,Móng xinh nhưng hơi mỏng. Giao hàng nhanh. Sản phẩm tuyệt vời. Sẽ ủng hộ shop.
325477837,09/05/2021 13:39,5,Móng y hình đẹp lắm nha. Kèm cả dũa và keo xinh xinh. Ok lắm nha mn.
255551993,03/07/2021 09:13,5,Ok lắm nha còn được tặng giũa móng tay nữa. Hàng ko bị móp méo lắm
240062102,30/06/2021 21:56,5,Oyditsruaitsitdieeoydkhkyserprpeisoyshlshlsykyoieosul
320106424,23/05/2021 20:25,5,"Móng đẹp đúng mẫu,giao hơi lâu xíu. Ảnh và video chỉ mang tính chất nhận xu"
396180001,19/06/2021 16:14,5,Cmt mang tính chất lấy xu. Cmt mang tính chất lấy xu. Cmt mang tính chất lấy xu
313857615,05/05/2021 12:13,4,om hơi to vs tay mình. Phải tự cắt tỉa lại đánh giá sao thôii
84991078,21/05/2021 09:42,5,Đây mn nhé. Màu móng tuy không giống hình nm vẫn đẹp nha mn. Xinh lun
27869079,17/06/2021 21:07,5,"Móng đẹp lắm ạ giống hình, giao hơi lâu, đóng gói cũng không chắc chắn lắm"
358220688,15/05/2021 22:11,5,Hàngg okieela ạ giao hàng khá nhanhh xinhh lắm nha giá lại rẻ nưax sẽ ủng hộ tiip ạ
228075805,04/06/2021 10:55,5,"Hàng đẹp, anh shipper dễ thương. Hàng về hơi lâu nhưng ko sao. Cảm ơn shop, mik sẽ tiếp tục ủng hộ"
304072885,26/05/2021 11:42,5,hihi hàng okee lắm ạ em mua bộ mà may vẫn về đủ.
112838432,21/06/2021 16:37,5,"Okelaa lắm nhé mn móng dễ dán và rất chắc, có nhiều móng để lựa chọn vừa sie tay"
336915905,22/06/2021 14:35,5,Nói chung mẫu mã rất oke giao tuy hơi lâu but vẫn chấp nhận vì móng đẹp
77761401,23/04/2021 19:41,5,móng đẹp giá rẻ quá ok. keo dán chắc lắm luôn. sẽ mua lại vào dịp khác
232751045,29/04/2021 16:18,5,Khá là ake nhưng với giá này thì OK rồi tưggygyhvhnvghvghvhh
162626954,10/05/2021 14:32,5,Móng đẹp giao hàng hơi lâu tẹo nhưng mà đẹp thì cái cũng ok
74910151,05/05/2021 08:09,5,móng xinh xỉu lun á mng shop cũng chu đáo lắm nha nên mua mng ơi vừa rẻ vừa xinh
266138055,23/06/2021 08:50,5,Hàng chả giống ảnh chút nào thất vọng đóng gói thì cẩn thận nhưng hàng không giống ảnh
219511523,02/05/2021 14:24,5,Ảnh không liên quan vì lười chụp. Nhưng sản phẩm y hình nhaa
158705521,06/06/2021 22:54,5,"móng xinh ngất ngây luôn, rấc xinh đẹp tuyệt vời xin cảm ơn rấc nhiềuu"
276389526,10/05/2021 11:01,5,Shop dễ thương ghê có tặng quà nữa.Giao hàng đầy đủ nhưng ship hơi lâu
391061261,26/04/2021 12:07,5,Móng y như hình lun. Xinh xỉu. Sẽ ủng hộ shop vào dịp sau
2200865,15/06/2021 12:07,5,Đệpp. Giao hàng cx bth ko lâu ko nhanh đúng như dự kiến
454190002,27/06/2021 22:08,5,Tuổi trẻ em còn due date a có một bộ chị Hai đi chơi thì cái hộp nhỏ gọn có gì chị Hai được bình
215393539,07/06/2021 12:59,5,"Móng tay xịn lắm nha mng, còn tặng kèm thêm cho mình cái duỗi nx"
396796711,02/07/2021 20:00,5,"Móng dth lắm luôn mà hong tiện chụp, so gy hic"
312163192,09/06/2021 19:04,5,Móng đẹp nha. Msmskkxmxmxmxkdkxmxmmxmxmxmxmxnxnnxnxnxnx
307395211,04/07/2021 18:52,5,Sản phẩm rất ok laa luôn móng giống hình giá cả hợp lí giao hơi lâu vì hàng quốc tế
374291617,26/05/2021 11:24,5,"Giao hàng nhanh, sản phẩm chất lượng tuyệt vời, đóng gói kỹ đẹp"
304706138,21/04/2021 16:29,5,"Trời ơi giao lâu quá chừng. Shop không biết có đọc đánh giá tui không nữa, nhận hàng mà không biết tui đăt hồi nào luôn aiaiddaa cơ mà móng xinhh"
311346068,13/05/2021 13:06,5,"Hàng ổn đủ móng, tặng kèm thêm cả đồ mài móng và keo nữa, nhưng móng hơi to làm mình phải cắt ra"
354361875,02/07/2021 11:48,5,Đẹp lắm đó mng đáng mua nha vì chất lượng rất tốt thanks shop nha
308011067,22/06/2021 11:35,5,"hàng đẹp, ókélks ủuieìỉỉốllaldllêlvlứlkcmdmdk"
392099960,15/06/2021 22:37,5,Nhìn xinh lắm mọi người đóng gói hàng cẩn thận phục vụ tốt giao hàng cũng nhanh nữa
335481609,21/06/2021 17:31,5,"Nhìn như đá thật á mn. Nhưng móng to lắm nha, mấy bạn tay nhỏ cân nhắc. Hàng giao khá chậm, nma dịch nên bỏ qua"
257153330,30/05/2021 11:33,5,"ok xinh đầy đủ dũa móng và keo, chưa gắn nên chưa biết dc nma chắc sẽ mua tiếp ạaa"
361189979,03/06/2021 19:00,5,siêu xinh nma ship hơi lâu thui
73453677,14/06/2021 16:12,5,sshsbsbdbsbshshsbshxhehsxhxhx hh h hxhds
380732598,08/07/2021 14:14,5,Đã nhận được hàng rồi ạ đủ hàng giao siêu nhanh sẽ ủng hộ shop tiếp ạ
366722991,03/07/2021 11:43,5,"Xinhh lắm, ưng quá trời, màu lên đậm k nhạt như hình, móng nhọn, nên mua"
232392939,19/05/2021 11:37,5,Tuyet cu meo luong suat xac lai con re vll luongg dinh cua chop
42667010,22/04/2021 14:35,5,Nail đẹp nha cứng mà in cũng rõ ràng tuy orm có vẻ hơi to. Được tặng cả dũa móng
448433032,20/06/2021 09:25,2,Đẹp nói chung là oki mà keo bị chảy ra hết r chán á nói chung ai có mua kêu shop gói kĩ nha nếu ko chảy ra đó
225108151,15/05/2021 12:14,5,Móng xinh lắm mà ngắn hơn mình tưởng. Shop giấu keo dán kĩ quá cứ tưởng giao thiếu cơ
343730762,29/04/2021 16:23,5,"Móng xinh lắm, nhưng hơi to"
306281778,02/07/2021 14:35,5,Hàng cũng ok lắm nè. Giá lại rẻ nữa. Ship hơi đắt với giao lâu do hàng quốc tế
169860485,22/06/2021 01:25,5,Sp rất đẹp xnnsnsndnndnn
345684883,22/06/2021 23:42,5,Móng đẹp ạ
222679007,17/05/2021 21:09,5,Xinh nhắm xinh nhắm. Mn nên mua thêm miếng keo dán móng nhaa
292401325,18/06/2021 08:43,5,"Móng rất đẹp, sau sẽ ủng hộ thêm, shipper cũng thân thiện nữa."
418335511,29/04/2021 15:15,5,Cha mẹ luôn là người hi sinh tất cả vì chúng ta luôn muốn chúng ta đầy đủ nhất khi họ chẳng có gì
184377073,26/04/2021 22:42,5,"Móng xinh lắm lun,giao hàng nhanh hơn dự kiến tới ngày, giá rẻ"
218265346,17/05/2021 21:26,5,"Màu sắc của móng ở ngoài sẽ tối hơn trong ảnh, do ảnh là móng thật"
234732248,11/06/2021 17:10,5,"Sản phẩm tốt. Đóng gói hàng kĩ, chắc chắn. Giao hàng hỏi lâu. Nhưng không sao Móng rất đẹp, đc tặng kèm cây dũa móng nữa."
277700454,16/06/2021 17:57,5,Hàng xinh lắm nhé rất đáng tiền lại còn rẻ nữa. Mà dùng keo dán thì hại móng
158789376,06/07/2021 14:38,5,Icohcyicoycocuocyoppupupupupugupgupgpuuogpugupgpuv
204792587,12/05/2021 12:36,5,Giao hàng nhanh. Sản phẩm đẹp khỏi bàn. Đóng gói cẩn thận. Rất thích
110147547,13/06/2021 15:31,5,ndnedb dnekd d nd ndnenssne skknd n kd ệud e d dhsix ebdu c đi dn
376716145,17/05/2021 15:39,5,Hàng rất đẹp và đầy đủ nha như hình luôn lần đau sẽ ủng hộ tiếp mn nên mua nha
446592827,21/06/2021 02:01,5,Hình ảnh mang tính chất nhận xu nma móng thì mê đẹp quá trời.
346657767,14/05/2021 16:29,5,Hình ảnh và video chỉ mang tính chất nhận xu. Set móng tay xinh
187682814,24/05/2021 14:30,5,"Đóng gói sản phẩm rất đẹp và chắc chắn, sản phẩm sài tốt và cực đẹp luôn"
423667729,28/05/2021 11:26,5,"hàng giao hơi lâuu,nail xinhh,đóng gói cẩn thậnn,ship oke"
373949014,24/06/2021 20:44,5,móng đẹp. bdhchcbhbcbxndcdxbbdcbđbc dk
370286399,22/05/2021 10:44,5,Hành xinh giá rẻ mọi người nên mua ủng hộ shop nhee
302924,26/06/2021 12:09,5,Giao hàng nhanh hàng đẹp rẻ đóng gói chắc chắn hshsussbss
351576891,24/06/2021 12:32,5,hàng đẹp ưng xỉu suất sắc hình ảnh chỉ để nhận xu
136059352,14/05/2021 11:11,5,Hàng okela chất lượng ổn nha nên mua ủng hộ shop mà giao hàng hơi lâu
165614076,23/04/2021 08:58,5,"Vi hang nuoc ngoai nen giao hoi lau, nhma chat luong sieu định khong che vao dau duoc"
274267143,10/06/2021 14:05,4,Móng không đẹp như mẫu nhưng vẫn khá ok nha
303637649,04/06/2021 20:15,5,chất lượng tốt. sp đẹp. đóng gói chắc chắn. shop phục vụ tốt.
79172109,25/05/2021 18:16,5,Hen day thoi ad hsddn hddn bxhdhddn. D d. D d d d bdhd d d
358220688,02/06/2021 08:14,5,"Chất lượng sản phẩm tuyệt vời, giao hàng nhanh, phù hợp vs giá tiền"
459702800,17/06/2021 21:53,5,Siêu đẹp luôn đáng mua í mng sẽ ủng hộ tiếp.
286514253,10/06/2021 12:54,5,Đi mua móng nhưng không quên bài tập vật lí cần thì inbox tui. À móng thì khỏi nói nhiều xinh vcl.
172007523,15/05/2021 13:54,5,"Ncl xinh lắm nha mng, vừa rẻ lại vừa xinh nữa"
321734674,19/05/2021 11:48,5,Móng ok nha mọi người. Giao hàng hơi lâu vì là hàng quốc tế.
236233935,22/05/2021 05:59,5,Hình ảnh chỉ mang tính chất minh hoạ để nhận xu neenednd
173144255,01/05/2021 14:30,5,Đọc hạcnc cnnsnx hdbcndnnđnxndndndnncnxndndndnsnsnnsn
341190476,09/05/2021 00:38,5,Chất lượng sp tốt. Hàng đẹp. Mỗi tội bị mố hộp do vận chuyển. Nail rấc chi nà sịn đệp
292687949,24/05/2021 09:46,5,Shop bọc hàng rất cẩn thận. Móng siêu xinh và có tặng kèm thêm dũa móng nữa. Lần sau sẽ ủng hộ tiếp
132516763,21/05/2021 15:26,5,Mình nhận được hàng đẹp quá lun đi ddhidbsbsshhsbshshsnsbxbbxb
224357558,26/05/2021 11:18,5,Móng đẹp mà rẻ lắm chất lượng nc m.n cứ mua thoải mái đi hahass
47770490,28/05/2021 23:44,5,Sản phẩm phù hợp với giá tiền. Xài ok. nói chung sẽ ủng hộ tiếp
436460668,11/06/2021 19:58,5,Bhsuosnvsgiisbisidodhs. Kdidnhsokaha dhduskdbvdgd sĩ xbk
168900974,15/06/2021 10:54,5,"Móng xinh lắm luôn nè, giao hàng hơi lâu tí mà ko sao."
372954417,22/06/2021 15:45,5,đẹp xịnn quá ổn với tầm giáaa
193745117,29/04/2021 20:53,5,"Shipper thân thiện, giao hàng hơi nhưng nhưng bù lại móng khá xinh"
308836792,06/06/2021 09:48,5,gd chsgdhxhcchchccxdysasuivcvchchc hcchddudhghxncc up
237956676,12/06/2021 19:48,5,"Giao hàng khoảng một tuần giao đầy đủ mẫu, chất lượng ổn, đáng tiền"
344984426,25/05/2021 12:00,5,"Móng đẹp, xinh, giao hàng nhanh chóng, chỉ có móg hơi to, khó vừa, phải cắt với dũa cho hết hơi"
285682282,09/06/2021 16:55,5,"Rất đẹp, sản phẩm đầy đủ, vô cùng hài lòng"
327228503,09/06/2021 18:10,5,Haaossyuxglbucutdy bb xdyugcbhocgyexyug vygyv
342879582,06/07/2021 00:39,5,Xịnn mà hơi to
288630767,01/07/2021 18:31,5,Hong biết noi lun.m.mm.
79117405,10/06/2021 13:51,5,"sản phẩm tốt, shop phục vụ chu đáo, gói hàng cẩn thận, sẽ ủng hộ thêm"
321426762,17/05/2021 12:46,5,Rất đẹp nha đóng gói kĩ càng đáng đồng tiền nên mua nhé
399602991,20/06/2021 17:19,5,móng cưng xỉu. đẹp hơn trên ảnh. đóng gói cẩn thận. ship đứng dự kiến
336071897,24/06/2021 10:14,5,Sp ok đc tặnh dũa móng.
407968441,22/05/2021 10:41,5,"móng đẹp, giao hàng nhanh, tốt, nv thân thiện, shop nhiệt tình,tuyệt vời nên cho sao nhé, lần thứ n mua ở shop rồi"
75471801,11/06/2021 12:16,5,"Sp đẹp lắm nha, hơn mình tưởng lum á, nên mua nhaa."
197072121,23/06/2021 11:10,5,rất ngựa luôn nhaa hcuuchh
353725628,04/06/2021 11:41,5,Móng ổn đẹp chất lượng sẽ ủng hộ thêm hâhhahahahahahahaahahaha
306281778,25/06/2021 19:32,5,Sản phẩm đẹp lắm nè. Giá lại rẻ nữa á. Nói chung là okela lắm lun nhe
439984045,20/05/2021 23:07,5,LxoxotxklGllycxlg vv. Hdnmg. Motdx m vhbb
208820989,07/06/2021 13:28,5,"Móng rất vp pro max, mỗi tội orm móng hơi xấu và giao hơi lâu nma vơi giá nnay thì cũng không đòi hỏi gì nhiều"
290079054,25/06/2021 19:47,5,"Hàng lần nào mua cũng siêu ưngg, mỗi lần mua đều được tặng thêm cái duỗi để duôi lại cái nết đứa mình ghét hihihihi"
396900324,29/05/2021 09:59,5,ThémvktC svnetkeuansgkduatbg sgkueuqritt dg hehvebngb
14479289,21/04/2021 00:37,5,Hàng đẹp mê ly nên mua nha mọi người sẽ ủng hộ shop nữaa
186785564,28/04/2021 06:22,5,"OK giao hơi lâu nhưng OK, chất lượng OK, gói hàng OK, sp đẹp okk"
224846202,12/05/2021 10:52,5,Móng xink lắm nha. Đẹp cực lun í. Sẽ ủng hộ shop lâu dài nak
358220688,02/06/2021 08:15,5,"Chất lượng sp tuyệt vời, giao hàng nhanh, phù hợp vs giá tiền"
349008215,17/06/2021 10:14,5,"đẹp, chu đáo, đầy đủ, đóng gói chắc chắn, được tặng dũa, uy tín"
340033878,27/06/2021 22:15,5,Hàng đẹp lắm nha mn có cả móng lì đó ạ hàng ưng lắm nhưng keo bằng keo nên mn có thể mua thêm miếng dán móng silicon để dùng ho dễ nhé
203614321,22/05/2021 12:11,5,Móng siêu đẹp giao khoảng ngày. Ảnh chỉ mang tính chất lấy xu
260256398,25/05/2021 09:11,5,"Móng tay xinh lắm nha,đáng đồng tiền"
188152573,05/07/2021 00:22,5,vddxccđbgtrgnkhxxsưttbncđrbcb
364884526,25/06/2021 22:42,5,Đẹpp
380483031,13/05/2021 10:10,5,Móng này phải nói là vừa egirl còn thần bí và ngầu ngầu nữa xinh lắm ạ
348235858,27/06/2021 21:59,5,Đẹp lắm nha
394368327,14/06/2021 14:24,5,Giao hàng nhanh. Móng rất đẹp. Shop rất uy tín
446564682,07/07/2021 15:12,5,Cạdbdnddbsvssbshshdbbdnnhhsabnvhhk
304841984,29/04/2021 17:36,5,Hàng đẹp giao khá lâu vì là hàng quốc tế. Hình ảnh mang tính chất minh hoạ
303153499,21/05/2021 22:05,5,Rkchsis ndi icoicncicndicicri uucu iinciiccu
315597721,24/06/2021 13:19,5,Đẹp nhưng mình không được tặng cây dũa
387463777,17/05/2021 05:52,5,Hàng rất đẹp sd rất ưa luôn nhìn mê á. Cho shop sao
169751519,31/05/2021 01:22,5,"Sản phẩm chất lượng nhưng giao hơi lâu, đặt cho vui chớ chưa biết sài như sao"
375155149,17/06/2021 10:20,5,Sane phẩm ok lắm lunnmm
