userid,mtime,rating_star,comment
141081985,30/03/2021 21:27,5,"Son màu đẹp,mùi thơm, tuy nhiên hơi nhẹ tay, nhanh khô môi."
129668163,26/03/2021 13:28,5,"Son bóng nhũ xanh tím. Chất son hơi dính nhẹ. Nhũ đứng cách xa m vẫn thấy. Khi phủ lên, dù chất son gì, lớp son dưới dễ bị xê dịch. Hãng nên thay brush tipsilicon tip"
69706317,28/03/2021 15:57,5,"Sản phẩm xịn, giao lẹ, rất thích thích, son thơm, màu đẹp, chì kẻ mắt màu đẹp, mặt nạ chưa sd nên chưa biết"
313719295,30/03/2021 14:37,5,Chất lượng sản phẩm vô cùng tốt. Giao hàng nhanh. Lần sau ửng hộ shop tiếp.
113483923,22/03/2021 02:38,5,"mùi đào cam nude, mùi nhựa hồng nude mặt tái khá thất vọng son bóng nên dễ trôi, ai môi thâm nên make up hãy mua nha"
253788244,01/04/2021 11:52,4,"Son không giống màu, rích, son không có lớp tint hơi thất vọng tẹo"
168836537,06/06/2021 01:42,5,"Sản Phẩm Chất Lượng Tuyệt Vời, đóng gói chắc chắn, shop tận tình chu đáo,sau có nhu cầu m sẽ ủng hộ shop nữa.Chúc shop mua may bán đắt.Thanks shop"
221896029,30/03/2021 22:15,5,"Chất lượng sản phẩm tốt, đóng gói kĩ càng và chắc chắn."
113483923,27/03/2021 02:51,5,"Son lót sau khi đánh son màu nha, bling bling,giá rẻ, chất lượng, thơm mùi đào"
160319630,31/03/2021 21:41,5,chất son hơi khô nhưng màu đẹp giống hình. hình ảnh vid k liêm quan
103941577,30/03/2021 15:08,5,Hàng oke chất lượng hơn hẳn số tiền bỏ ra mua luôn ạ Mua nhiêu lần r ạ
279959365,26/03/2021 11:21,5,"Son lên môi hơi nhạt nên phải đánh lớp nhưng mà rấc đẹp nhé em che khuyết điểm thì mình lại lấy màu k hợp vs da thật mình cho lắm haha miếng mút trang điểm phải gọi là xịn vc luôn ớ, lông mềm mà tán rất đều"
63709302,29/03/2021 22:15,5,"Mua lần sài cho đã, thấy rẻ quá trời giao hàng cũng tầm tuần mới có, xứng đáng với mong đợii"
224535956,29/03/2021 19:54,5,Quá là sến sang sịn mịn mà còn rẽ nữa mn nên mua nhó em đánh giá để nhận xu thoy
29549926,01/05/2021 08:37,5,"Chắc lượng sản phẩm rất tuyệt vời đúng như mô tả, giá lại rất ok. Mọi người nên mua nhé. Đóng gói siêu cẩn thận, còn đc shop tặng theo mặt nạ nũa"
228144218,26/03/2021 17:02,5,"Hàng mall mà giao rất nhanh, giá tốt ah. Đóng gói rất chắc chắn, son xinh ạ."
342944070,01/04/2021 19:05,5,Nakahs kaiansms
119035237,27/03/2021 09:45,5,Quá là xịn sò. Thích nhất phấn phủ và kẻ mắt sáp quá là xịn ưư.
29292001,25/03/2021 12:55,5,sp rất tốt màu lên đẹp và có mùi thơm hương dễ thương sp rất tốt màu lên đẹp và có mùi thơm hương dễ thương kẻ mắt sắt nét nữa
95512035,19/03/2021 09:57,5,"Cực kì thích luôn á, son có mùi thơm nhẹ, chất son dày đặc ko bị lỏng lỏng như mấy loại trước mình xài, rất ưng em này luôn. Bao bì cũng đẹp nữa, bọc bao kiếng ở ngoài tạo cảm giác sản phẩm rất chắc chắn, nắp hộp còn có một cái chổ để người ko có móng như mình dễ dàng mở"
262962521,27/03/2021 17:12,5,Son đẹp lắm lun. màu lên siu đẹp. đẹp đẹp đẹp đẹp đẹp.
54746149,27/03/2021 12:17,5,"Hàng quốc tế giao khá là lâu nhưng mà hàng về đẹp như hình, son mỗi cây có mùi khác nhau màu có mùi như bạc hà dùng khá thích"
374962899,30/03/2021 10:55,5,trời ơi k nghĩ là với k có thể nhận dc mớ son xịn sò như vậy lun ớ
45230119,31/03/2021 15:41,5,"từ cách bọc lớp bên ngoài đến bao bì, hộp đựng đẹp nhìn xịn xò thật sự"
35224009,05/05/2021 21:12,5,Sapbdn. Dkksmk. Eknskeks. Eksnkksn sksnsnd ghdbhd hdbs dk d ds dsbbs dsbd tnb. Dkdnksb. Kdbkabxnks
48589355,25/03/2021 11:02,5,"Giao hàng nhanh hơn dự kiến, gói hàng hơi sơ sài chút mà không ảnh hưởng đến sản phẩm."
167565589,27/03/2021 19:28,5,"Màu nhạt hơn mình nghĩ, nhưng đánh lên cực tây luônn nè các nàngg"
159785594,28/03/2021 14:32,5,"tiền nào của nấy, cảm thấy dính môi mùi socola bạc hà thơm okk"
25230053,26/03/2021 11:39,5,Mùi thơm.vch các bạn ạ
81112320,23/03/2021 17:11,5,"vì mình thấy trên ảnh là màu đỏ đất có tí nâu, nên mình đã đặt vì da mình cũng hơi ngăm á, mong chờ quá trời rồi cuối cùng nhận về là màu hồng đất có tí cam, đánh lên môi như mất sức sống lun, cơ mà mặt nạ của shop thì mình rất ưng nha"
15982795,20/03/2021 16:22,5,"Shop đóng gói chắc chắn, giao hàng nhanh hơn mình nghĩ. Về sản phẩm mình chưa xài nên sẽ revie sau. Hàng như hình đúng mẫu mình chọn, nhìn hộp và bao bì cũng đẹp nữa. Chỉ có bảng phấn mắt màu sắc quá khác với mẫu mình chọn."
229362183,23/03/2021 22:55,5,Hàng quá đỉnh luôn. Em thích lắm mua hàng nội địa chứ xài như hàng real vậy á. Mong sau này còn đc ủng hộ shop tiếp. Cảm ơn shop nhiều
230114226,25/03/2021 17:46,5,"Chất son có mùi bạc hà thơm lắm í, lì hay k thì chưa thử nma màu nó lên nhạt lắm"
66395454,23/03/2021 16:59,5,Cái này có nhũ tím siêu sáng luôn nhưng mà nó dính dữ lắm dính hai cái môi lại luôn á với lại mùi hơi hoá học rẻ nên mua về chơi chơi cũng ok
109939134,27/03/2021 12:35,5,"Giao hàng đúng mẫu. Màu son đẹp, son lên hơi nặng môi xíu. Mút đánh nền mềm dễ dùng."
140339814,25/03/2021 12:21,4,Màu son k giống hình. Mùii hơi nồng gây cảm giác khó chịu
234347822,25/03/2021 15:30,5,"Xinh xắn thật sự nhaa, màu mới đỉnk thiệt luôn á, hàng mới ra là mua liềnn"
355455358,29/03/2021 19:45,5,"Sp đẹp, giao nhanh shipper thân thiện. Nếu thấy tốt sẽ ủng hộ thêm"
84340138,26/03/2021 20:29,5,Xinhh xinhh xinhh xinhh xinhh
75780066,26/03/2021 16:43,5,"Hàngg rấtt okk ạ, đóngg góii cẩn thậnn, sẽ ủngg hộ nhiều lầnn saui nữaa"
81480414,26/03/2021 22:39,5,son đẹp mềm mịn đáng tiền ạ. thơm một chút mùi đào. theo em thì nên mua
79706377,24/03/2021 12:29,3,"son màu như nude v,chất thì đặc sệt luôn,với giá này k thì k kì vọng nhiều, bao bì xinh"
128239366,28/03/2021 08:11,5,Xịn lắmm ạ aa
143358329,28/03/2021 18:41,5,son siêu siêu xinh hợp với làm son bóng. Giá lại rẻ vô cùng. Đóng gói sản phẩm cẩn thận.
235322729,29/03/2021 21:42,5,Chất son cũng tạm ổn. Nói chung là cũng ổn so với giá tiền bỏ ra nh
290388155,23/03/2021 23:46,5,Son dùng ok. Mùi hơi ngọt. Vì là son bóng nên hơi dính môi. Đánh trước khi đánh son màu rất ok
180606620,21/03/2021 09:06,5,Cái này mình chọn loại không màu. Lúc đánh lên giúp lớp son màu lên đúng mà còn tạo sự căng bóng cho môi
62166291,23/03/2021 13:53,5,"Rẻ mà chất lượng cũng ổn. Ship cực nhanh, shop nước ngoài mà đâu có hôm là nhận được rồi"
52447634,22/03/2021 21:17,5,Giao hàng nhanh. Shipper thân thiện. Hàng màu đẹp. Chất lượng tuyệt vời.
18328782,22/03/2021 20:59,5,Mua lần rồi vẫn rất là ưng từ cách đóng gói sản phẩm tới chất lượng sản phẩm. Rất okk
293906749,22/03/2021 23:49,5,"Đúng là loại son làm căng môi theo style âu mĩ, có mùi bạc hà đặc trưng, căng bóng luôn"
262727079,27/03/2021 23:33,5,Eyeliner ok son ok phấn phủ ok
29744000,23/03/2021 12:39,5,"Sản phẩm tốt, mua đc lash sale nên có giá hời. Giao hàng khá nhanh"
183991218,26/03/2021 15:37,5,"Giao hàng nhanh. Hàng y hình, son lên màu khá ổn."
51734373,21/03/2021 18:56,5,Bôi lên nặng môi mn ạ đánh son bbia đã nhanh trôi rồi xong đánh cái này lên còn trôi nhanh hơn mùi son giống kiểu mùi đào độ bóng bth thôi kiểu như son dưỡng ý
48166137,24/03/2021 18:47,5,"Son có mùi khá là hoá học, màu này hồng pha ánh tím khá nhiều, kén da ra phết, nếu có make thì dùng ok"
9526575,16/03/2021 11:23,5,Shop giao hàng siêu nhanh luôn á. Tốc độ ánh sáng. Mặc dù hàng nước ngoài mà ngày đã có rồi á. Son này mình đặt màu số tưởng ẻm cam cam vậy mà sao nhận thì là màu nude ạ. Hơi thất vọng tí. Cơ mà được cái nó bóng và mịn.
153768972,19/03/2021 10:24,5,Lam nong lo truoc va lam mot bai kiem tra truc quan nhanh đe xem cac bo phan lam nong co phat sang hoan toan khong va kiem tra xem đien tro cua cam bien nhiet đo co tang theo nhiet đo cua lo khong. Neu mot trong hai khong hoat đong nhu h
34459772,23/03/2021 10:46,5,Son lên rất đẹp. Giá tiền hợp lý đáng mua. Giao hàng nhanh gói chắc chắn
54555337,22/03/2021 16:17,5,"giao khá nhanh, số lượng sản phẩm đầy đủ, sẽ còn ủng hộ, thanks shop nhìu"
33974681,22/03/2021 15:51,5,"Son xinh, chất đẹp, giá rẻ, đóng gói hàng cẩn thận, giao hàng nhanh"
167225486,21/03/2021 11:37,5,"Đóng gói rất chuyên nghiệp, từng món có hộp riêng xịn xò. Giá cả OK, giao hàng nhanh, cảm ơn shop nhiều"
122001504,22/03/2021 20:16,5,"Màu lên đẹp xinh xịn xò cực kỳ, ship khá nhanh và shop tận tâm nha. Giá xinh khỏi bàn r, có điều đóng gói hơi xấu tí nhưng OK nha."
128265020,22/03/2021 11:35,5,"Giao hàng siêu nhanh luôn á, tầm tuần là tới, chất son kiểu hơi dính dính, màu kh giống hình lắm, lau cái là trôi"
61627160,20/03/2021 23:52,5,"Son đánh lên xinh xỉuu. Lại còn rẻ nữa. Dùng đổi gió oke lứm, còn hàng ngày thì chắc k nên"
308201889,24/03/2021 21:07,5,"Son siêu xinh, độ bóng vừa phải có mùi bạc hà thm lắm luôn. Hợp túi tiền hs sv"
34983112,23/03/2021 13:12,5,"Sản phẩm đóng gói tốt, chưa sử dụng nên không nhận xét về chất lượng, giao hàng vô cùng tận tâm và nhiệt tình luôn ạ"
30745695,09/03/2021 10:26,5,Mình chụp chính xác màu ở bên ngoài của son. Son khá dính và sẽ dính mãi chứ ko khô lại đâu. Tán đều ra hết mức như video thì chỉ hơi có màu cam xíu. Phù hợp để phủ bóng khi đã tô son khác. Màu này rất trong nên nếu muốn đẹp phải che khuyết điểm môi trước. Son mùi thơm ngọt.
366069222,23/03/2021 18:18,4,"Giao đúng hàng, chất lượng sản phẩm ok, khá bóng nhiều lấp lánh, tuy nhiên đánh hơi nặng môi hoặc do mình k quen,hic"
58103251,03/05/2021 14:31,4,"Hơi bết dính nhưng đẹp, mua cây cây bóng này được lòng mình nhất. Có mùi bạc hà. Còn khô, màu đậm hơn hình, mùi choco mint. Satch lên tay tất nhiên sẽ đẹp, lên môi rất xấu"
16198080,26/04/2021 08:55,4,"mụt tương lai quá dảk thấy được ngay từ giờ vì các lý do. thủy điện đang hoạt động triệt để. tràn lan nhà kính làm mưa ko thấm đất, nước ko vào hồ. đốn cây tự nhiên lâu năm, trồng cây ngắn ngày dùng nhiều nước ngầm tưới tiêu. biết là vì sinh kế con người cả nhưng dì nhìn Đà Lạt héo mòn mà th"
158789246,23/03/2021 21:23,5,Ảnh chỉ mang tính chất nhận xu. Nhưng phải nói sản phẩm rất tuyệt. Gói hàng cẩn thận chắn chắn. Giá rẻ nhưng chất lượng không hề rẻ
15137892,23/03/2021 12:01,5,Xỉu up xỉu don. Mua quá trời mà hơn có tí. Rẻ xỉu. Shop đóng gói kĩ. Đồ xịn sò khỏi bàn luôn
130259136,20/03/2021 23:20,5,OK là xong rồi bây lại không có tiền mua nhà đất bán cần biết khi đi chợ Hoàng Nam Tiến hành thí nghiệm học bơi
173900976,23/03/2021 14:25,5,E quên chụp hình nên e up đại tấm ảnh thui Son đẹp mà chất hơi dính mn ạ ai chịu dc mới sd được nha
173870981,14/03/2021 14:54,5,"Mùi dở như keo dán, nsddhddeeoeokddkddidoemhdudonddhideknddeddodkdeieoedhud is menheneieekoyeh"
301332436,24/03/2021 20:29,4,Hsksbdkdnskdbsnssbssnsnsnsnsbsnsnsnd huchhkendsnsnsdbdndndssnsns. Hình ảnh chỉ mang tính chất nhận xu
302485334,22/03/2021 13:00,5,"Thấy màu xinh với cả kẻ mắt okela vãi ra chứ màu tông cam k hợp với mìn lắm, son bóng thì giao nhầm thành mầu hoing đất hay sao á,hicc nhg mà nói chung là rẻ, đẹp, okelaa"
397725775,25/03/2021 14:34,5,"Giao hàng nhanh, đóng gói sản phẩm cẩn thận, son có mùi thơm và lên màu rất đẹp, cảm ơn shop"
23275015,20/03/2021 16:32,5,"Son màu đẹp lắm luôn, bên trong có nhũ bling blingthời gian giao hàng nhanh hơn dự kiến."
34520232,20/03/2021 18:45,5,Giao hàng khá nhanh. Son bóng này thì mình thấy hơi dính. Đóng gói chắc chắn lắm nha
283077143,18/03/2021 20:16,1,Đặt hàng hộ e mà bực mình thay sp ko như mình nghĩ mặc dù biết là dẻ lên ko chất lượng nhưng cái nắp son bóng lm mình nổi điên lên mùi giống như socola còn son đánh thì nhah trôi quệt phát hết luôn revie chân thật kia là mình thử trên e mình
174358308,21/03/2021 14:11,5,Giá rẻ cũng đáng mua thử. Nhưng mình thấy em son này hơi bị dính. Shop còn tặng thêm mặt nạ nữa. Sẽ ủng hộ nhiều nhiều
228715725,22/03/2021 20:43,5,Son đánh hơi dính môi vs màu ko đc ưng lắm nhưng rất thơm phù hợp với giá tiền
27937895,20/03/2021 09:28,5,Son lên màu chuẩn. Rẻ đẹp nhưng chăc k bền. Quá phù hợp với giá tiền. Sẽ ủng hộ shop
32078514,24/03/2021 12:21,5,"Ảnh mang tính chất nhận xử, chưa coa dùng thử nên chưa đánh giá"
53256859,22/03/2021 05:29,5,Giao hàng hơi lâu xíu. Màu tạm ổn. Giá rẻ nên k đòi hỏi quá cao
353368101,23/03/2021 11:26,5,"Son mùi thơm, bóng, khá là mềm môi, giao hàng qte nhưng tuần đã nhận được, tuy nhiên bọc hàng ko có chống sốc"
251872444,20/03/2021 18:34,5,Sorry mn vì ảnh ko lquan nhưng mà son lên màu xinh lắm nên mua nha mn ơii
173537268,22/03/2021 21:30,5,Nsnshdb ddndndd dndncc d dk dd sd sk sdbdk dndnhdniddnđ
149339978,22/03/2021 23:11,5,"Lần thứ hai ord hàng từ shop. Chất lượng vẫn siêu okela như lần đầu. Hàng xịn, giá"
389781652,23/03/2021 10:58,5,"Hàng giao đầy đủ ko bị vỡ và bọc rất kĩ, giao hàng nhanh, hang rất chất lương, và các mặt hàng rất đẹp, sẽ ủng hộ shops ạ"
81753770,20/03/2021 04:16,5,"Chất lượng sản phẩm tốt, shop giao hàng nhanh, phục vụ khách hàng tốt"
111653117,24/03/2021 01:46,5,"Son siêu xinh, mùi ngọt như kẹo ấyy. Sẽ, mua thêmm"
129872482,23/03/2021 10:01,5,Son xinh lắm nhaa. Mùi thơm nhưng chất son khá dính môi nên bạn nào không thích nên cân nhắc ạ
28629042,17/03/2021 23:24,5,"Mới khui hàng hôm nay, shop giao đủ sản phẩm, có túi khí bao bọc rất cẩn thận. Còn được tặng túi nhựa và miếng lột mụn đậu đen. Về sản phẩm thì chưa khui nên chưa biết chất lượng thế nào, mong là sẽ okay"
27421032,20/03/2021 00:22,5,Mình nhận đc hàng rồi. Oke lắm. Giao hàng nhanh. Ảnh mang tính chất nhận xu
167674935,16/03/2021 23:58,5,"Giao nhanh lắm, shop quốc tế mà vc nhanh hết hồn, song thì cũng okela chim ưng lắm, màu xinh chất cũng ok, giá quá chuẩn cho một cây son như này"
6201287,19/03/2021 10:11,5,nhận đầy đủ hàng anh. Chất lượng tuyệt vời lắm aa
122704125,21/03/2021 01:43,5,Ai lấy mồng tơi cho heo cá gì k.vô vườn e cắt khuyến mại kg k tự cắt
157562892,20/03/2021 17:54,5,Shop giao hàng đầy đủ gói hàng cũng kĩ nhưng phấn cũng vẫn bị bể
58553972,16/03/2021 00:41,5,Mùi thơm như mùi đào. Lấp lánh kim tuyến rất xinh. Cho shop vì chất lượng.
57955912,18/03/2021 12:14,3,"son đặc, nên apply lên môi thấy bị chặt và dính á mn, nhưng trôi lớp bóng trên đi thì nó cũng để lại base như son dưỡng á. Kiểu như tint vậy."
26935931,19/03/2021 20:58,5,Son xinh giá rẻ lên màu phải make uppnosnaabiabaknaosnkaamka
30636988,16/03/2021 10:31,5,"Hàng giao nhanh hơn mình nghĩ, đóng gói cực kĩ càng. Son gây khô môi chút"
53222493,19/03/2021 16:29,5,"son vỏ xinh, nhưng màu không lên giống trong ảnh lắm, hơi bết nữa. các bạn mua thì nên suy nghĩ lại"
35725111,19/03/2021 10:03,5,"Mua lần này là thứ, rồi, ưng rất ưng, nhưng lần này thử đặt son bóng xem saoo"
9789948,18/03/2021 19:45,5,"Đáng tiền lắm nha, chất lượng sản phẩm tuyệt vời, giao hàng khá nhanh"
78945972,22/03/2021 15:13,5,Xịn. Thơm. Đóng gói chắc chắn. Mình mua rất nhiều lần của shop rồi và chưa bao giờ thất vọng
33808849,18/03/2021 22:16,5,Son bóng màu nhạt và tươi hơn trên mẫu. Son thỏi chắc chắn màu đẹp
9789948,18/03/2021 19:52,5,"Đáng tiền lắm nha, chất lượng sản phẩm tuyệt vời, giao hàng nhanh"
64638652,21/03/2021 10:09,5,Thề là son đúng đỉnh mùi thơm dã man chất son hơi dính xíu màu dạng như cam nude ấy
22972542,17/03/2021 11:46,4,Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm chỉ bằng bọc nilong nên hàng dễ móp méo.
29897634,22/03/2021 13:44,5,Chất lượng hàng lúc về đến tay rất đẹp và ko bị móp méo. Mọi người nên ủng hộ shop
120125798,20/03/2021 19:28,5,"Son dùng mịn, mình khá thích chất son của em này. Sẽ ủng hộ tiếp"
22122309,16/03/2021 21:57,5,"Lướt tiktok thấy bạn kia khen nên mua dùng thử. k tuýt ml cũng khá to. Chất kem lỏng như lotion, bôi vào thấm nhanh, không bết rít"
234425088,22/03/2021 16:26,5,"Chất lượng sản phẩm tuyệt vời, thời gian giao hàng nhanh, hình ảnh mang tính chất minh họa"
193221709,27/04/2021 13:05,5,"Thiết kế ưng vãi luôn, màu đẹp, thơm nhẹ mùi bạc hà, hơi dính nha, ưngg"
238751175,18/03/2021 08:31,5,"Giao hàng nhanh so với các shop khác. Nhìn vỏ rất xịn xò luôn ạ. Chất son khá mượt, màu cũng ok, có cây màu k giống hình lắm nhưng vẫn rất thích. Sẽ ủng hộ tiếp ạ"
86817834,21/03/2021 12:13,5,"hàng đóng gói kĩ, son lên rất đúng màu, chất son đẹp bà mịn"
90489291,18/03/2021 01:03,5,Sp có độ bóng nhẹ ko lấp lánh chỉ bóng vs dưỡng thôi nhé mix vs màu nền khác ok nek
49787749,18/03/2021 04:54,5,"son màu rất đẹp luôn á, hộp son nhìn dễ thương vô cùng, mà có điều son mai trôi quá"
133548825,13/03/2021 18:15,5,"Trơi ơi rất là ngon luôn nha. Do đi vội nên chỉ kịp chụp cái vỏ hộp, còn vỏ cây son thì như hình luôn nha. Mùi trái cây siêu thơm, ngửi mà ghiền á, màu thì. Khỏi bànn, lên môi đẹp, ánh nhũ cũng lấp lánh. Rất khuyên mng nên mua nhaa"
240760627,27/03/2021 11:21,5,mùi thơm màu xinh lắm ạ giao hàng nhanh nên mua hihi
155460727,17/03/2021 23:55,5,Đỉnh của chópp. Xịn quasaa. Mà chất son kem kh ăn môi mìn xíu thôi. Chứ xịnn. Từ vỏ đến chất. Mua cây ưng cả
34472166,17/03/2021 13:14,5,"Chất son bóng, dính, nhanh trôi Màu khá xinh."
357960192,20/03/2021 21:49,5,ágkkbbvvakkakkvcdgkll ghkakksnsbbsnsmsksl.
234460652,16/03/2021 16:34,5,"bông mút rất xịn luôn á, tán nền nhìn không hề bớt hay gì hết, bông mút còn rất là mềm nhaa. Còn cái body oil thì hơi vàng quá á, bạn nào sài thì sức lên người siêu ít thôi nha, tại vì cái body oil này thật sự rất lấp lánh sài siêu đã nhìn body siêu đẹp luôn."
48511421,19/03/2021 14:19,5,Son xịn xò xinh xẻo hơi dính môi tí nhưng vãn xinh sẽ quay lại ủng hộ
142664658,18/03/2021 15:20,5,Sản phẩm quá là oki. Nhưng màu son thì tươi hơn hình nhiều nha. Nên mọi người chú ý kĩ khi chọn các màu son cam hồng vì nó sáng hơn hình nhìu.
171545981,18/03/2021 10:48,5,"Nhận đc hàng đẹp hơn mong đợi, shop gói cẩn thận đẹp mắt, lần sau sẽ ủng hộ"
132017686,17/03/2021 13:34,5,Son màu cưng lắm nè. Sẽ ủng hộ tiếp Video và hình ảnh chỉ mang tính chất lấy xu.
86223191,17/03/2021 17:33,5,"chất son mịn oki, cũng dính nhưng mà cũng dễ trôi lắm ạ hehe, nói chung cũng hong có gì để chê giá tiền hợp lý quá rùi, mua hoyy. mà shop giao lộn cho em màu thành nha"
197241548,17/03/2021 10:58,5,"Giao nhanh, đóng gói hàng ổn, chất lượng, mẫu mã bao bì rất ok, chất mask thơm, làm mềm cấp ẩm tốt"
67082729,18/03/2021 22:47,5,Nhìn cũng khá xinh. Nhỏ nhỏ xinh xinh v á.
100592046,18/03/2021 23:42,5,"Hàng giao nhanh, dù gói trong bao mỏng nhưng hộp vẫn nguyên vẹn, chắc chắn, sản phẩm rất đáng mua, hoen mong đợi của mình, sẽ tiếp tục ủng hộ."
46139387,14/03/2021 22:45,5,Đóng gói cẩn thận bằng chống sốc. Mall nên là chất lượng khỏi bàn lun. Dùng cực thích luôn á. Thơm thơm mùi đào.
158121505,22/03/2021 17:18,5,"Chất son mềm mướt dưỡng tốt nhg hơi dính, ko phù họp vs bạn môi hơi tối"
53378074,15/03/2021 20:00,4,Trên hình thấy hồng đất nhưng mà mua về test thử thì là hồng kiểu hồng đào hồng baby gì gì đấy nên không ưng lắm. Sóng bóng thì okk xinhh nhưng mà chất nó dính dính kiểu hơi nặng môi é
26872173,15/03/2021 23:33,5,Son nhỏ mà có võ. Màu cam nude xinh v. Vừa trắng răng mà base cũng đỉnh. son bóng thì hơi rít nhưng mà ko sao vì xinh nên tha thứ
75472028,14/03/2021 21:56,5,"Hàng đặt đúng tuần là nhận đc, đóng gói quá đẹp, mẫu mã gọn đẹp sang, chất lượng thì thuộc tầm trung nhưng giá rẻ nên cũng ko yêu cầu nhìu"
122310466,13/03/2021 12:05,5,"son màu rất đẹp, nhưng mà hơi bết dính, ship hơi lâu nma ko sao hết vẫn đánh giá shop sao ạ"
264337435,18/03/2021 19:58,4,". Son ko như kỳ vọng trên hình. Vỏ son phù hợp giá thành. Màu lên môi nhạt hơn, thiên son bóng. Còn những thứ khác mình sẽ thử tiếp. Bao bì dễ thương lắm. Sản phẩm đóng gói cẩn thận"
44660705,14/03/2021 09:02,5,"K biết mọi ng dùng thấy sao chứ mh thấy son k lên màu lắm đối với mình, độ bóng khá là nhiều tuy nhiên rất khó chịu vìlucs nào cx dính dính nặng môi"
252040294,19/03/2021 09:30,5,Giao nhanh. Màu đẹp. Ấn tượng với đóng gói nhất. Cực chăm chút
50560476,08/03/2021 09:24,5,"Video chỉ mang tính chất nhận xu. Son lên màu đẹp nhưng chất son bóng nên bạn nào môi hơi sậm màu nên dùng thêm các son khác làm nên trước nhé. Son nhiều dưỡng, mới đánh lên hơi dính chút. Son thơm mùi kẹo khá dễ chịu chú không bị nồng quá"
87569777,15/03/2021 20:23,3,Thật sự hơi thất vọng màu thì kk giống hình chất thì đặc khó tán xong lại còn hơi dính dính nx chứ. Mùi thì hơi hắc mùi hóa học. Tạm chấp nhận đc thỏi có lấp lánh mùi bạc hà nhưng hạt nhũ hơi to tí mà chất vẫn đặc lắm.
