userid,mtime,rating_star,comment
97457100,18/06/2021 11:40,5,Rất là ok nha còn rẻ nữa hshshshdhshshshshshshshhshshshshshsbsbsbsbsbsbsbsbsbdbbdbdyehdbdnssnsbsbbddhdhhshshshshshsbsbbssi dhddsksissndndnndsskssoddsskkskskssdhsisksdndndbdbsdhdnddhdhddss
55533004,04/07/2021 19:35,5,"YÊU XA. Hải Dương TP HCM. Chị hơn mình một tuổi chúng mình từng yêu nhau vào năm trước nhưng mình đánh mất chị. Chị là mối tình đầu của mình nên cứ nhớ mãi không quên, năm sau mình và chị lại lần nữa thành người yêu."
187758425,17/06/2021 10:22,5,Spham tốt hàng quốcc tế nênn giaoo hơii lâu
118358583,07/07/2021 16:02,5,Xinh xĩu lun á chời. Shop đóng goid rất chắc chắn về tới hộp ko móp méo miếng nào lun còn màu thì siêu siêu ưng
8285467,29/06/2021 08:13,5,Oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki oki
383977542,01/07/2021 22:03,5,.vsnsuvsiendibeirveudbeceeikbeybroo ohbdbehheheueehheheheiueeueehehehehhehehehehehhehebehehhebehehehhehehehehhehehehebeh
303594216,22/06/2021 00:26,5,Sản phẩm tốt giao hàng đúng dự kiến móng có cái hơi bự quá do săn sale nên vậy là oke rồi sẽ ủng hộ lần sau
398869820,25/05/2021 08:49,5,Nail xinh xắn lắm nha mn. Nên mua ở shop. Shop rất uy tín chất lượng lắm
324341864,27/06/2021 15:59,5,"Hàng về đầy đủ đẹp nha mn, hàng ok lắm nha như ảnh luoonn xnhh xỉu"
219659703,14/06/2021 21:34,5,"Giao hàng nhanh, nail đẹp lắm lun íii, rất đáng để mn mua nèuu"
277872960,24/06/2021 22:06,5,Xinh lắm ạ. Nkv khcghbnn hvdxgkknh
353731750,24/06/2021 14:34,5,ĐùiihxysydhxusxduduxususueyudhdvudicusycyscyxnxyxididkvgCcbvCk cchc
79300168,30/05/2021 21:33,5,Đóng gói ok sản phẩm chất lượng mà giá lại rẻ nữa quan trọng đẹp nữa mê ghê. Lần sau ủng hộ shop tiếp hihi
137255750,19/06/2021 15:10,5,Giao khá là lâu trể tận ngày so với dự kiến mà còn giao bị thiếu món nhưng bù lại mk yêu cầu hoàn tiền thì shop cg trả đủ nói chung thì cg ok bạn nào bị shop thiếu hàng thì cứ việc yêu cầun hoàn món bị thíu là đc nha
288274650,16/06/2021 15:49,5,Gưixhixopdppbkehugoexvihe bĩeie bidnod nỡnixt
105005356,22/05/2021 23:52,5,Mua lại nhiều lần lắm r. Ưng shop lắm nè. Giao tuy xa nhưng đây là shop duy nhất tui xài được móng giả
362375071,05/07/2021 01:28,5,"Chất lượng ok, giao hàng đầy đủ nhanh, dán lên rất tiện sẽ quay lại vào lần sau"
67127771,09/06/2021 11:33,5,"TB Hãy cùng Bắc Giang vượt qua đại dịch Covid Mua đặc sản Vải thiều Bắc Giang trực tuyến, được doanh nghiệp bưu chính chuyển đến tận nhà trong đến giờ sau khi thu hoạch, khắp mọi miền Tổ quốc. Chi tiết tại httpmic.gov.vnvaithieu"
180218500,15/06/2021 14:13,5,Săn với giá k thì vậy cũng ổn rồi ạ. Quá hời luôn mm mm
224078385,14/06/2021 08:41,5,Xinh xỉu luôn mọi người ạ.Mk ướm ngón nào cx vừa khít hết ko có to quá cx nhỏ quá vừa xinh luôn. Shop đóng gói và giao sản phẩm nhanh. đánh giá cho shop sao nè
81116709,09/05/2021 19:33,5,Sorry ạ. Hình ảnh chỉ mang tính chất nhận xuu. Tớ thấy móng cũng khá oke đó ạ. Đẹp dễ dán. Nhưng lúc tróc ra thì kêu vẫn còn dán trên móng trông k đc thẩm mĩ lắm ạ
186262827,17/05/2021 14:18,5,"sản phẩm màu k giống hình, nhưng thôi không sao, hộp phấn mắt do vận chuyển nên bị vỡ ô mình đã nén lại rồi. Vẫn cho shop sao."
61314586,13/06/2021 19:04,5,"Móng rất xinh, với chất lượng và giá tốt như vậy mình thấy khá là đáng mua đó, mỗi tội móng hơi to chút xíu mài hơi mệt nha"
417989685,16/05/2021 22:16,5,Chùi ui ung quá luôn ý.Nếu cả dịp sau tui nhất định phải đặt mấy chục bộ nx thôi.Mà dán rất chắn luôn nha.Mn hãy mua ủng hộ shop ngay thoi
25082619,11/06/2021 02:19,5,"Lần đầu mua shop, săn được deal giảm giá, chưa sử dụng sản phẩm nên chưa thể revie nhưng khâu giao hàng, like mạnh nha sẽ theo giỏi shop để săn thêm deal khác"
345328232,26/06/2021 11:33,5,Đến một khi nào đó tình yêu k còm quan trọng đối với bạn nữa. khi đó trong đầu bạn sẽ nghĩ về nhưng việc gì đó lớn hơn. Quan trọng hơn cả bản thân mình. Lớn lên rồi phải nghĩ dài ra xa ra chút. Còn cuộc sống này phải trải nghiệm mới biết được cuộc đời nàu còn bao nhiêu thứ hay h
34090149,19/06/2021 13:04,5,"Móng đẹp xinh, cute mà có vẻ rom móng hơi to đó mọi người ko phù hợp với daan châu á chắc cần phải chỉnh sửa dũa lại nhiều giao hàng đúng mẫu mà hơi lâu nha"
29003201,02/07/2021 16:36,5,"Móng đẹp lắmm mng ạ, mỗi tội màu trơn hơn đậm so với ảnh, nếu chỉnh sáng lên màu mới đc như mình chụp, ncl nên mua mấy màu có hoạ tiết sẽ đúng màu hơn nha"
160455818,04/07/2021 10:52,5,sỉuurtisdkydoyosyigigugpdiglckviysysyiduxckcckcudysouxcugitgiykggxx
343701821,29/04/2021 20:36,5,Ok chất lượng sksdeedrrddkdkdkrkdkdkdrhrbrbdbehdkdnedxneiskees
168172341,11/06/2021 13:19,5,Vì là hàng quốc tế nên giao hơi lâu. Nma thật sự rất đẹp và đáng tiền
175824930,12/05/2021 23:02,5,Hxsshmoeuipmmncayhnmpprxvkdeuiusbmoircsb
446003171,15/06/2021 18:48,5,"đóng gói cẩn thận hàng siu xinh, hàng về nhanh so với dự kiến mấy ngày lận lun á tóm lại là rất đáng tiền và nên mua nhaa mấy chị depp"
363617872,03/06/2021 15:05,5,"Hàng giao đúng mẫu, móng xinh lắm luôn, còn được tặng thêm dũa móng nữa, ủng hộ shop"
76623560,27/06/2021 22:20,5,Móng xinh. xktkxcivv. vivu i ivycubok. Móng xinh. xktkxcivv. vivu i ivycubok.
55152893,08/05/2021 03:40,5,"Đánh giá mang tính chất lấy xu, nhưng shop chuẩn bị hàng lâu ship lâu."
64003975,03/07/2021 11:14,4,Đặt đơn nhưng đơn này đặt trước đơn kia đặt sau lại được giao trước hẳn ngày ko hiểu tại sao nhưng mà hàng đẹp lắm ạ mua của shop mấy lần rồi nhưng đơn này của mình thiếu mất lọ bút dưỡng ẩm viền móng tay nên sẽ trừ sao ko có là bn nhưng mong shop kiểm tra kĩ hàng lại trước khi giao
28408927,10/05/2021 22:52,5,Đẹp ngoài mong đợi luôn. Lên như móng thật ý ạ mình chụp hơi dìm chứ màu thật là như ảnh của shop nhé. Sẽ ủng hộ shop thêm. Nên mua nhé mn
8369022,16/06/2021 12:38,5,"nhìn mẫu mã cũng ok nhưng chưa sài thử, chưa dán nữa, mong là keo bền okokok"
87277805,14/05/2021 19:01,5,"Móng rẻ, là dạng in hình lên móng thôi chứ ko phải vẽ, nhưng mà rẻ mà đc như này thì cũng đáng tiền, gắn chơi chơi vài ngày rồi thay mới cũng vui. Có điều giao hàng hơi lâu. Cái dũa với chai keo mua thêm mà nhìn giống đồ chơi quá chai keo bé tí mình hơi bất ngờ luôn á"
48910239,23/06/2021 16:41,5,Xinh lắm trời ơi. box có kèm dũa với lọ keo nhỏ nhe mọi ngừi. Móng có số phía sau í nên sẽ dễ cho bọn mình gắn tay hơn box này là mình gỡ ra xếp lại rồi í chứ shop để mặt kia lật lên xinh lắm
139116255,23/05/2021 14:57,5,"Móng xinh lắm, shop đóng gói chưa chắc chắn lắm nhưng móng vẫn nguyên vẹn, thời gian giao khá nhanh vì móng ở bên nước ngoài đối với mình vậy thì ok, shop lấy đúng số lượng và đúng mẫu móng, giá rẻ nữa, có thể nhập về bán rất lời. Nói chung là tuyệt vời"
335162585,03/06/2021 20:10,5,Budkidsisdnnrkkenned endnsnssndnnenekeene e. Eeieneneneneneneneneeiessneeiiueueuussddieeddrke
27877872,07/06/2021 23:46,5,"ta nói tui mua của shop này lần thứ n lần, s chất lượng, đóng gói kĩ càng, chỉ tiếc ở nc ngoài giao hơi lâu xíu nhưng đáng mà mng nên mua"
36183736,08/05/2021 20:07,5,"Mẫu như hình, giá ổn áp, có điều hàng quốc tế nên giao tuần mới nhận được"
235874617,01/06/2021 15:08,5,"Shop giao hàng đầy đủ, móng tay chất lượng tốt, giá rẻ, kèm keo, giao hơi lâu vì shop quốc tế nhưng sớm hơn dự kiến ảnh k có số móng"
7891393,27/04/2021 21:10,5,"Thích thầm nhau vừa đẹp vừa đau,cay đăng nhất là đứa cùng thích nhau nhưng lại nghĩ đối phương thích người khác rồi cuối cùng bỏ lỡ nhau"
33728064,12/05/2021 16:10,5,"Trông khá xinh nhưng nhiều móng to lắm ạ, ít móng vừa nhiều móng bằng móng chân cái to đùng luôn chưa gắn thử nên chưa biết độ bền"
324015289,30/06/2021 13:31,5,Móng xinh và xịn lắm nha mn giao hàng cũng nhanh nữayeye
84495446,24/05/2021 17:38,5,Hàng thích lắm. Màu ko đc như hình nhưng vẫn okk. Nên muaa mha quý vịii
314569697,03/07/2021 12:38,5,Móng rất xinh nhaa shop ở trung quốc nên giao hàng hơi lâu thuii lênn muaa nhaa
161580396,04/05/2021 19:49,5,Móng đẹp rom đẹp mua shop nhiều lần roi không nói thêmmshsnshshs
170166337,13/06/2021 23:15,5,Mâu xinh. chất lượng tốt so với giá. hàng nước ngoài nên giao hơi lâu
11587566,06/07/2021 11:35,5,"Hàng quốc tế nên nhận hơi lâu, nhưng mà nhận được hàng siêu ưng, móng lên chuẩn orm siêu đẹp, keo dán cực chắc, lại còn rẻ nữa"
20696573,01/07/2021 11:26,5,Nói chung là rất tuyệt vời. Đẹp. Nhân viên giao hàng dễ thương. À video và ảnh mang tính chất nhận xu nhưng đánh giá là thật nha
414351288,26/05/2021 14:34,5,Sản phẩm tuyệt vời shipper giao hàng thân thiện đóng gói sản phẩm đẹp và chắc chắn thời gian giao hàng hết nhanh
78549893,12/06/2021 16:20,5,"Release date August. eeks Shred Challenge. Type Abs, eight Loss, ull Body. Equipment itness Mat. min. Per day."
87613768,16/06/2021 16:19,5,"Đã nhận được hàng, giao hàng đủ, móng thì minh chưa bóc nhưng nhìn khá xinh xắn và giống với ảnh, od quốc tế ship rẻ nên cũng ok"
335471385,30/05/2021 20:21,5,"Shop giao đủ, móng xinh,hộp hơi móp, rách. Giá rẻ, nên thử. K có ảnh và video nên lấy tạm"
16049461,04/07/2021 14:28,5,"Đã dán và dùng, nói chung dùng vui vui chứ k để lâu đc, keo k chắc lắm nên dễ bong. Chắc chỉ dành cho buổi đi chơi xong bỏ ra"
147926311,12/06/2021 19:05,5,So beautiul. Rất là xinh đẹp tuyệt vời nha mng ơi đáng mua lémm. Good
217742885,28/06/2021 20:17,5,Đừng nghe họ nói điêu về em. Anh chỉ cần mang em về yêuuĐừng nghe họ nói điêu về em. Anh chỉ cần mang em về yêuu
81360221,18/05/2021 07:45,5,Sidx iqidak kcruiossb cnrions kcnroxnna diidnxa cktiein odondna nsx lqondnxma kaonxdiks kckroond. Odixkksnka
137255750,29/05/2021 14:33,5,Nail xinh lắm nha mà nay tự nhiên ship nhanh cực kì nhanh hơn dự kiến tuần luôn. Nói chung ổn áp hơn so vs lần đầu mua bị thíu.
36187476,06/05/2021 10:34,5,"Sản phẩm đẹp, đúng y hình, đóng gói chắc chắn, không móp méo"
22217969,23/05/2021 19:01,5,"Móng nhìn xinh xỉu. chưa gắn nên ko biết như nào. Hàng quốc tế nên giao hơi lâu, mng ai cần gấp thì cân nhắc đặt nha."
184409041,24/06/2021 10:31,5,Nhìn sang lắm nha quý ị lắp vào như kiểu dành cho mk á k kém sang như chị nào đc trai bao sang thái á còn bao phòng á mang cái háng đi thôi á
42462511,25/05/2021 17:23,5,hàng quốc tế mà ship cũng nhanh lémm. lên tay đây ạaa k đc khéo tay lắm nhma xinhh
172421019,02/05/2021 11:54,5,Gất là đệpp. Lấy ảnh bừa chủ yếu lấy xu. Sẽ ủng hộ lần sauu
9779890,29/05/2021 18:26,5,"Móng đẹp, y chang hình, miếng dán móng cũng đẹp như hình và dày nữa hông sợ bị đứt giữa chừng như các loại khác. Hàng giao từ nước ngoài nên hơi lâu nhưng mọi thứ thì ok hết nhó"
173281368,26/04/2021 12:16,5,"giao hàng hơi lâu nhưng móng đẹp, keo dán là keo á mn, nên cân nhắc loại dán khác chứ dán bằng keo này hỏng hết móng á"
59446765,14/06/2021 14:23,5,rom móng to hơn đối với móng mình nên cũng không được ok. Nhưng các c nào hợp rom móng này thi nên mua ạ. Màu lên chuẩn
158599139,27/05/2021 16:38,5,"móng hơi bự so vs mình mà móng mình vừa vs nhìu loại móng giả bth, đẹp, màu, kiểu giống hình"
165052400,13/06/2021 17:31,5,Móng rẻ và đẹp ạ sẽ ủng hộ shop tiếp.
365962068,22/05/2021 12:50,5,ko tốt lắm đóng gói kém giao hang chậm shop phục vụ ko tốt.
160640850,20/05/2021 14:23,5,Lại là em đây. Đơn hàng thứ của shop. Lần nào mua cũng ưng ý. Lần này giao đúng hạn chứ không nhanh như lần trước nhưng vẫn ưng ý. Nói chung là mua lần là nghiện cả đời
98430618,29/06/2021 13:57,5,"Hàng đã giao nhưng vẫn chưa lấy được vì đang cách ly, khi nào sẽ đánh giá lại sau, lấy tạm ảnh và vi đeo để nhận xu"
446074044,01/06/2021 15:22,5,Clm siuu xinkk luônn ba ỏoo đáng mua gkee. Còn đc tặng cây dũa móng nx nhma tuii lm mất òi
177935245,23/06/2021 13:38,5,"Hàng quốc tế nên nhận hơi lâu nhưng chất lượng rất ổn ạ,móng siu xinh giống y mẫu luôn ạ, thank kiu shop và shipper ạ"
65116286,16/06/2021 09:54,5,Sản phẩm y hình siêu đẹp luôn ạ. móng nên đủ kích cỡ để dán vừa ngón tay nhà mọi người. E đặt hôm đúng ngày nhận đc hàng. Sẽ quay lại ủng hộ shop ạ
253861934,25/06/2021 10:39,5,móng xinh ạa hình ảnh chỉ mang tính chất nhận xu
34453382,06/06/2021 18:42,5,Bộ móng giả xinh lắm nha quý vị. Do chưa có thời gian nên em chưa thể up được nên lấy ảnh mạng ạ. Love u shopp
222785647,01/07/2021 14:02,5,Mấy món này bên shop nhiều cũng thiệt Ai mua thì đảm bảo giao đúng hàng Do là nước ngoài nên ship về hơi lâu
437313152,31/05/2021 23:47,5,"QC GẦN TỶ VNĐ trúng thưởng đã được trao tay. Khách hàng VIETLOTT SMS Chỉ với. VNĐ bạn có ngay cơ hội trúng ACKPOT TỶ tối nay. VIETLOTT SMS may mắn ngập tràn, bạt ngàn cơ hội trúng lớn Tải ứng dụng và mua vé ngay tại httpmobione.vietlottsms.vn.Chi tiết LH."
10682624,28/06/2021 12:18,5,"Hình ảnh chỉ mang tính chất đánh giá để nhận xu, vì móng mình chưa dùng nhưng nhận hàng thấy oke, mẫu đẹp"
44699077,05/05/2021 17:50,5,Màu hồng ko đc xinh lắm. Đc cái bền mặt nhám như hình. Keo dán ko dính xíu nào. Tạm ổn so vs giá. Vẫn rất đáng mua nếu dùng keo khác.
331450852,26/05/2021 11:40,5,"móng tay siêu xinh luôn, mua hàng lần hai của shop mà yên tâm cực kì, đã vậy còn tặng thêm dũa móng"
77410957,14/06/2021 12:42,5,"Sản phẩm rất đẹp, và được đóng gói rất cẩn thận, không bị trầu xước"
109603686,08/06/2021 09:26,5,săn được giá lash sale nên đã ưng còn ưng hơn aa móng vừa tay lắm luôn. hôm trước mua bộ ta nói nó to gì đâu
52782847,01/07/2021 15:06,5,Xinh lắm lun hihi giao hàng nhanh chuẩn bị đủ hàng khum có gì để khum mua ngay và lun một bộ bên shop cạaa hi
55055935,28/05/2021 16:01,5,"Giá rẻ, mẫu mã đẹp, sài ok ạ. Mở keo thì cẩn thận chút tránh keo dính vào tay, chất keo gần giống keo con voi"
27782498,15/06/2021 21:19,5,"Giao hàng lần này nhanh hơn mấy lần trước, mua lần thứ rồi kk, giao lúc nào cũng đầy đủ kèm duỗi mặc dù mình đặt nhiều, ko biết giao dư hay tặng cho mình bộ vàng nữa. Yêuu shop"
252300226,06/06/2021 16:21,5,"Xinh heheheh. Chào mừng bạn đến với bảng nhớ tạm của Gboard, bất kỳ văn bản nào bạn sao chép sẽ được lưu tại đây.Chào mừng bạn đến với bảng nhớ tạm của Gboard, bất kỳ văn bản nào bạn sao chép sẽ được lưu tại đây."
200356608,30/04/2021 00:09,5,"Cộng lại nếu thường xuyên cột chia thường xuyên cột chia Hôm nay tôi sẽ giới thiệu cho các bạn cách tiết kiệm năng lượng. espeealty trong nhà bếp của chúng tôi. Như chúng ta đã biết, trong cuộc sống hiện đại, nhà bếp là nơi sử dụng nhiều năng lượng như điện, gas, nước. Để giảm lượng năn"
143506029,02/07/2021 12:02,5,"Săn được bộ này giá kbộ mà móng siêu đẹp, giao hàng hơi lâuu uu"
42416032,09/06/2021 15:55,3,"shop ko giao mẫu này cho mình, mà giao mẫu khác cũng ko báo, mình đặt nhiều mẫu móng ngắn nhưng mẫu shop đưa mình ko thích lắm"
347258097,13/05/2021 15:06,5,"sản phẩm dùng rất oke mà giá rẻ, ship cũng nhanh đóng gói hàng thì chắc chắn. lần đầu mua ở shop mà rất ưng"
47091483,28/06/2021 22:14,5,Okokokokokokokokokok. hàng nc ngoài nên hơi lâu. Đặt hàng tuần mới nhận được. Đóng gói cẩn thận chắc chắn
30455465,03/07/2021 12:46,5,"Sản phẩm đóng gói chắc chắn, kèm keo dán, dán khá chắc nhưng vào nước cũng nhanh bung. So với giá là ok rồi"
42444816,31/05/2021 11:13,5,"Nail màu chuẩn như ảnh, thiết kế trẻ trung. Bút kẻ mày đậm màu, đầu bút chia làm sợi, sợi ngoài dài hơn."
60666546,26/06/2021 10:59,5,". Bao lâu rồi cậu chưa ghé Hồ Tây. Á, lâu quá rồi tớ cũng không nhớ nữa. Chắc từ hồi tháng. Lâu vậy hả, bận đi làm hay gì. Không, chỉ là đợt dịch này cũng chẳng đi đâu, với người đi cùng cũng không còn ở đây nữa rồi. Tớ, không biết đi Hồ Tây với ai nữa rồi. Người đi"
131391395,14/05/2021 11:52,5,Màu đẹp hơn trên hình nhiều luôn. Lúc đặt thấy tiếc muốn huỷ đơn mà nhận về ưng mua lại màu như v luôn á
356046767,03/07/2021 07:05,5,"Móng xinh, y ảnh, được tặng kèm dũa. Đinh bằng keo chứ không phải miếng dán nhé mng. Chắc chắn lắm ncl ưng"
29906021,29/04/2021 21:25,5,"TỐT Thời gian giao hàng tương đối tốt, dịch vụ khách hàng và đóng gói rất ổn, sản phẩm nhận được không hư hỏng, đúng màu sắc, mẫu mã, kích thước đã chọn. Hài lòng"
111921121,24/06/2021 07:26,5,Chất lượng sản phẩm tuyệt vời.Đóng gói sản phẩm rất đẹp và chắc chắn.shop phuc vụ rất tốt.Rất đáng tiền
440797323,29/06/2021 14:00,5,". Cảm động người chồng mặc áo mưa giữa trời nắng độ C đón vợ đi xạ trị ung thư. Giữa cái nắng gần độ C, chồng mặc áo mưa đi đón vợ xạ trị xong. Vừa ra viện nên người chồng vẫn phải mặc đủ các loại áo để bảo vệ, hỏi ra mới biết vì nhà còn có con nhỏ, anh làm như thế đỡ ảnh."
102462247,26/05/2021 15:09,5,"Móng vừa orm tay mình, xinh lắm, gắn vô rồi dũa lại tí là okee liềnn có cái giao hàng lâu quá trời"
218600812,30/05/2021 00:18,5,"Ui bộ này xinh cực luôn mình bị mê bộ này ý thích ơi là thích ý, nên mua nha"
153377257,21/05/2021 20:11,5,"Shop đóng gói hàng cẩn thận, đầy đủ, ship nc ngoài nên lâu lắc luôn nhưng chất lượng sp rất tốt, mình cứ nghĩ nó là màu xanh nhưng khi ship về thì nó lại hơi xám xám nhưng vẫn xinh"
80432513,23/05/2021 19:15,5,Giá rẻ mà chất lượng quá. Đeo vài ngày nên gỡ ra vì sẽ bị thối móng ấy. Giao hàng lâu vì ở nước ngoài
45320707,09/06/2021 11:27,5,"Chất lươn gtuyeet vơi. Giaoo hàng hơi lâu vì do là hàng quốc tế. Móng đẹo, thêm keo và đc tặng cái dũa móng"
60376290,29/05/2021 11:08,5,"Móng cũng đẹp nhưng ko như trên hình nha, tạm chấp nhận thui, shop tặng cây dũa móng đỡ tốn xiền mua"
326341201,14/05/2021 17:03,5,Trời ơi móng xinh xỉu ngang á. Shop còn tặng kèm giũa móng nx yeu quáaa đi
301725529,24/05/2021 12:55,5,Sản phẩm siêu ưng luôn shop gói hàng trong cái bao xốp rất chu đáo chỉ có điều shipper hơi thái độ với khác hàng
313176303,28/05/2021 12:53,5,Em k có xe c có thể là một loài bướm đêm trong nhóm ctv có tiền ứng cho anh em mình có tiền giả nta
87139972,16/06/2021 11:40,5,"Hàng đúng mẫu, đẹp. Đúng số lượng. Mà tiếc là không cho miếng dán kèm theo như những chỗ khác mà phải mua riêng. Mua quốc tế nên đợi hơi lâu"
108237574,29/05/2021 18:04,5,"Sôu tay xấu nên không có vừa móng. Hai nhưng mà hàng đẹp, giống anhd nên vẫn rate sao ạ"
