userid,mtime,rating_star,comment
80582880,06/07/2021 13:07,5,Chất lượng sp tuyệt vời. Chất lượng sp tuyệt vời. Chất lượng sp tuyệt vời
140876583,27/04/2021 10:21,2,"Màu son không giống hình, mùi hắc, đặc, bết, dính, nặng môi"
289733888,08/05/2021 21:44,4,"Son bóng màu đẹp nhưng chất son không ưng ý, khá dính môi và ko tán đều được, mùi bạc hà không thơm, nchung nên cân nhắc nhé, son trôi rất nhanh ko lì đâu"
39466706,04/05/2021 17:06,5,"Shop giao đủ hàng, cây cọ rất mềm, mặt nạ chưa xài nên không biết chất lượng, mẫu mã đẹp giá rẻ"
111715804,23/05/2021 22:03,5,Son rất là đẹp nhaa
163762156,22/05/2021 11:40,5,Hình ảnh không liên quan lắm nhưng mà đồ ngon bổ rẻ ạ. Với giá như này mà chất lượng xỉu
111715011,03/05/2021 11:34,5,"Chất son bết, hơi dính, bôi lên khá nặng môi. Màu rất xinh. Phù hợp với giá tiền"
288352025,11/06/2021 11:49,5,"Xinh vaii ò, từ vỏ đến son đều xinh, chứ đánh thử nhưng đã biết chất lượng Mua mng ơi"
58592648,19/05/2021 16:10,5,"Giá rẻ nên không đòi hỏi nhiều, ổn so với giá. Shopee mall nên yên tâm là nội địa chính hãng"
26547447,25/04/2021 17:27,5,"Son xinh mềm môi, mùi bạc hà nhẹ thơm thơm."
310712911,24/04/2021 22:17,5,Thỏi son lì chim ưng lắm luôn ý ạ. Son bóng mùi thơm nhưng mình thấy lên màu k ok lắm. Có thể do chưa quen đánh nên kb cách đánh chuẩn. Hàng siêu ok luôn ý ạ
238364308,30/04/2021 14:12,5,Chất son bóng khá tốt mặt nạ dùng Có hiểu quat giá rẻ chất lượng
262645268,29/04/2021 12:33,5,"Son lên môi hơi bết, nhưng mà với giá tiền như vậy cũng không trông mong gì. điểm cộng là vỏ son đúng xinh luônn"
270200650,01/07/2021 12:19,5,Mua lại nhìuu lần rùi vẫn rất ưng lunn. Giá siuu rẻ mà chất lượng vẫn rất đỉnh. Đẹp từ vỏ tới lõi.
217004589,17/06/2021 23:44,5,Son đánh mềm môi. Thơm mui bạc hà. Nên đánh lớp son màu yêu thích bên trong sau đó đánh son bóng bên ngoài rất đẹp mn ạ
43625596,03/06/2021 10:48,5,"Son mùi khá thơm, giống mùi bạc hà. Theo ý mình thì chất son khá là bết dính. Cảm giác môi hơi hơi nặng nhưng lại có độ ẩm cao giao hàng nhanh, giá rẻ"
223723123,11/06/2021 10:05,5,Ýkydhckhckhxkyxiydgxngytskhxmgxgxhtskhxnvgxkhxngxgxgxnghtdkcggxtdgx. Htslukgdiydkgxu. gsiuclu. gxkhcmnckhxydmb tdiyc
274237611,30/05/2021 21:34,5,Ủtxutxuxydhdg y c hxcyocitxdudtuxu iautitgkgkc
100743375,16/06/2021 16:54,5,Lên màu đẹp nhưng phải đánh nhiều lớp vì hơi nhạt Hơi the mùi bạc hà thơm lắm. Nhưng dính môi lắm. Mua sale nên cũng ok
412890807,02/07/2021 15:22,5,"son bóng lên màu xinh lắm luôn, có vị bạc hà mát mát, với giá này quá là ưng luôn đó các bạn ơi"
331483535,01/06/2021 10:04,3,"Son okela nha mng, nhg hơi dính chút chút, đóng gói cẩn thận, giao hàng tạm ổn. Cx nên mua nha."
342249892,15/06/2021 09:13,5,Son đánh xinh siêu lì luôn lôi ra đánh thử mà phải chùi mãi nhưng chùi hơi vón cục
138448175,17/06/2021 15:52,5,màu đẹp giao hàng hơi lâu vì là hàng qte nhưng ksao. chất son dính nhưng phù hợp giá tiền
65850529,26/05/2021 19:36,5,Ship giao hàng đầy đủ sản phẩm xuất sắc đáng mua lắm nêm mua nhá
58711489,04/07/2021 22:35,5,"Chất lượng tạm ổn, son chất hơi dính, nk lên màu khá xinh."
97612860,03/05/2021 16:41,5,Với giá này thì k mong gì hơn nhma cực tốt kkdmdmdmdmdmdmdmđhdd
180788201,24/05/2021 09:48,5,"Son đẹp lắm ạ, mùi thơm, đánh mịn, MN nên mua nhé, siêu thích luôn"
196736001,20/04/2021 18:34,3,"Son cũng tạm ổn thôi. Chất bóng nặng môi, lướt đầu cọ khó khăn vì chất đặc như kẹo k lỏng như của romand với các dòng son bóng khác đâu. Son k có chất tint lên lau là trôi hết sạch, k còn màu gì trên môi. Màu lên khá đẹp và bao bì ổn trong giá k. Có ảnh lúc trong tối và ngoài sáng mn tham khảo."
107957841,08/06/2021 18:20,5,"săn được lash sale nên quá rẻ lun ạ, chờ em này từng ngày, háo hức chưa kịp mở lun ạ"
48015039,17/06/2021 09:50,5,Hình ảnh chi mang tính chất minh hoạ
153957907,29/05/2021 12:22,4,Thơm mùi bạc hà mà hơi dính với bóng quá nhìn hơi kì kì nói chung cũng ổn thấy có mấy người nói có mùi hóa học
391036632,11/05/2021 10:49,5,Được tặng kèm mask nha đam kk. Mua đợt sale nên từng đó đồ mà có hơn k thui mng ạ. Son thì chưa thử nên chưa biết chất lượng sao
65127528,22/05/2021 17:59,5,"Tôi tự hào về trái tim mình. Nó đã bị trêu đùa, bị đâm chọc, bị lừa dối, bị thiêu đốt và vỡ vụn.Nhưng bằng cách nào đó, nó vẫn đập"
94657692,28/05/2021 09:59,5,"Chất son mềm, có mùi thơm, giá phù hợp với học sinh, sinh viên."
46200380,19/04/2021 15:18,5,"Giá thành rẻ như cho nên cũng ko mong đợi nhiều lắm Nói chung về mặt hình thức và lên màu cũng ổn Son lên môi có chút bạc hà mát nhè nhẹ Điểm trừ của em son này là chất son như keo dán ấy Nó làm mình liên tưởng đến hồ dán giấy thủ công mà hồi trước cấp, cấp hay dùng"
223145177,31/05/2021 12:55,5,Màu xinh lém lun mng ạ sẽ mua vào lần tiếp thêoo.
198627997,21/06/2021 18:54,5,"Son mã màu đỏ tươi, khá đẹp nhưng chất thì xấu, tiền nào của nấy thôi mng, bôi lên cực nặng môi, như thoa kem nẻ vậy"
192617534,28/05/2021 16:11,4,Sản phẩm đóng gói cẩn thận vào giao hàng khá nhanh. Về chất son thì có mùi kẹo đánh vào môi hơi nặng. Mik đặt màu mà buồn quá giống như màu hồng cánh sen v. Mà hình ảnh minh hoạ lại có màu hơi đỏ chút
157400902,24/05/2021 19:44,5,"Son có mùi thơm nhẹ, giao hàng nhanh hơn dự kiến, mình chưa đánh thử nên chưa biết lên mối mào thế nào, cũng khá ok mng nên mua"
177863979,27/05/2021 21:25,5,Giao hàng nhanh. Đóng gói cẩn thẩn. Phù hợp với giá tiền. Son rẻ nhưng đẹp lắm.
64426121,29/06/2021 20:42,5,Chất lượng sản phẩm tuyệt vời. Rất đáng tiền. Phục vụ rất tốt.
92654914,05/07/2021 21:17,5,S.Phẩm tốt lên môi ok. Video ko liên quan
390500533,10/05/2021 16:30,5,Không liên quan lắm nhưng hình ảnh và video chỉ mang tính chất nhận xu
338474327,28/06/2021 05:13,5,Sp okii. Giá rẻ mà đẹp. Giao hơi lâu
305344925,26/04/2021 20:51,5,"Lượng tốt giao hàng nhanh, son siêu xịn siêu sang đáng đồng tiền bát gạo"
312152868,02/07/2021 22:39,5,"Shop giao hàng nhanh, chất lượng sp tốt,son có mùi bạc hà, rất đáng tiền,sẽ ủng hộ shop nhiều"
337389987,16/06/2021 09:42,5,k ngờ là thỏi son nó rẻ như thế lai còn đẹp xuất sắc nữa chứ mọi người có thể tham khảo nha
155204215,01/07/2021 16:06,5,Son bóng thơm kem nền vs phấn phủ vì dịch lên k có dịp thử k bt chất lượng sao
391739066,16/05/2021 13:08,5,"Chất son đặc, đánh khá nặng môi, màu không giống hình săn đc sale là ok r"
252640433,24/06/2021 15:18,5,sang sịn mịn dhdvdvdvdbbcbdbdbbdbsbbsbssbbsh
59904008,03/07/2021 18:24,5,Trhdbdndbbdnskssnnsbsbsbshhsbsbbdbsbsbsbsb
283112063,28/06/2021 23:21,5,Tdryruurirssotxotxoydiditoxoyxoydotdosoddododoididodisodyoxylxxyoylxyoxyo
120541708,02/07/2021 10:52,5,Bdhdđhdhdhcrhrhrhrhdhhdhhdhh
317115261,13/06/2021 13:19,5,"Hàng giao đầy đủ, bao bì đóng gói xịn xò. Hàng quốc tế nhưng giao khá là nhanhh"
141627036,03/07/2021 16:00,5,Vl k đi đâu chơi à à thế thì chịu thôi em ạ
137914063,29/06/2021 14:44,5,Ggvccvbvccbbcc vbbvcvbvvbbvhbvvbvvcgcc hgh
29995800,08/07/2021 12:15,5,"Sản phẩm đóng gói cẩn thận nè, giao đúng hàng đặt và giao đúng hạn dự kiến"
51248821,15/05/2021 17:30,5,"Lên màu chuẩn, son thơm, thoa lên mềm và mịn môi không khô nứt."
29497232,25/05/2021 12:13,5,Màu son đẹpp. mùi thơm the the của bạc hà. khá là okk ổn ápp đấyy
17880869,04/05/2021 21:47,5,"Hàng nước ngoài giao hàng nhanh hơn dự kiến, chất lượng phù hợp với giá tiền"
394155645,26/05/2021 11:41,5,"Son vỏ đẹp nhưng màu hơi nhạt, gói hàng cẩn thận. Nói chung là khá ưng"
57331838,14/05/2021 15:10,5,ưng lắm. sẽ ủng hộ shop lần sauu.
160199067,07/07/2021 04:07,5,"Son bóng hơi có mùi khó chịu, hơi hắc nhưng màu lên khá okela nha"
203293470,24/04/2021 19:58,5,Hình ảnh chỉ mang tính chất nhận xu hướng thời trang nữ kiểu dáng thời
404374672,01/07/2021 08:09,5,Không thơm lắm son khá mềm mịn độ ẩm cao màu đẹp đóng gói kĩ giao nhanh
414942059,27/04/2021 12:38,4,Vỏ hộp siêu xinh luôn nhưng chất son dùng hơi bị nặng môi ak còn về màu son thì khỏi bàn nhá xinh xuất sắc
93910569,28/04/2021 10:24,5,. Son đẹp lắm ạ hihihihihihihihihihihuh
184053481,04/05/2021 17:21,5,"Sản phẩm đẹp, giao hàng nhanh, đóng gói cẩn thận, sẽ ủng hộ shop"
83890938,30/05/2021 18:33,5,"Son ok lắm mn ạ, màu cũng đẹp giá lại rẻ, miễn chê luôn. Sẽ ủng hộ shop dài dài ạ"
293211401,12/06/2021 07:56,5,Ha và vd chỉ mang tc minh hoạ thui. son okela lắm mn hơi nồng mùi socola thui. nên mua nha
316440172,30/04/2021 13:15,5,"Son xinh,giao khá nhanh,giá rẻ,nhưng son hơi rít taycx nên trải nghiệm"
173538256,23/05/2021 12:41,5,"Từ hôm nhận hàng đến giờ chưa mở nma nhìn qua cũng okla, tốt, mua dịp sale cũng thích lắm, ảnh với vid klquan xíu nma ok nha"
416331564,29/06/2021 10:31,5,"Giống hình, chưa dùng nên chưa biết sản phẩm như thế nào"
237166343,18/06/2021 17:52,5,Sản phẩm giống hình.shop tư vấn nhiệt tình. với lại shipper cũng rất thân thiện nên cho shop sao. hình ảnh và video không liên quan. Lười chụp
280904846,26/04/2021 10:21,5,Giao hàng siuu nhanh luon ạ V đánh lên khá mướt môi. Ncl ưngg
320637240,18/06/2021 12:58,5,"Sonn đẹpp, rẻ, chấtt lượngg, sản phẩmm đánh lênn xinh"
26330113,24/06/2021 16:59,5,Tạm được
117683593,01/06/2021 13:09,5,Đẹp nha mọi người do cũng chưa thử trên môi nên k biết như nào chứ màu thì đẹp. Gói hàng rất là được luôn. Vì giao từ nước ngoài nên cũng cần khoảng một tuần mới nhận được hàng.
48705451,06/06/2021 06:45,5,Sản phẩm cực kì chất lượng. Son lên màu cực đỉnh. Đóng gói rất kĩ. Mọi người nên mua nhé
255098616,03/07/2021 10:24,5,"people cry not because they are eak, that because they have been strong or too long"
173219147,07/06/2021 14:19,3,"Son màu đẹp, nhưng chất son dính và không trơn. Khá thất vọng vì son nằm trong shopee mall"
94978672,18/06/2021 23:24,5,"Chất son bóng hơi dính, màu khá xinh, mùi thì giống như kẹo singum"
379384507,19/05/2021 20:26,5,"Son hơi dính, có nhũ nhìn xinh xinh. ssddcđkdkdkdksksksksksklslslskskdkdkdhhdskkskslsìdhhddkskkskkskkdkd"
157682930,15/06/2021 15:02,5,"Son có mùi thơm và lên màu khá ổn nh nhanh bay màu,nh với giá tiền này thì ổn nha"
39594737,16/05/2021 15:20,5,Hàng nước ngoài nên giao hơi lâu. Đóng gói hơi sơ sài. Bao bì đẹp. Giao đủ sản phẩm. Chưa sử dụng nên chưa biết chất lượng ntn
67294260,23/04/2021 22:30,5,sản phẩm tốt. tôi rất hài lòng với nó và sẽ mua thêm những sản phẩm khác của shop
140448915,25/04/2021 07:24,5,"son môi đẹp, thơm, có mùi bạc hà mát mát, cây thì có mùi đào thơm rất thơm nha"
224054862,30/06/2021 12:22,5,"Không uổng công chờ đợi. Màu son xinh, kẻ mắt nước thì lâu trôi, chì kẻ mắt thì mượt màu xinh. Nói chung là tuyệt vời"
376672354,28/04/2021 11:05,5,Hàng đẹp ổn xuất sắc nhưng giao hàng lâu quá mìn đặt cùng ngày vs perect diary mà nhận lâu rồi
79321124,11/06/2021 09:43,5,"Mùi kiểu bạc hà, hơi mát mát trên môi, màu cũng xinh nè."
222208066,07/07/2021 19:15,5,Giao hàng nhanh đủ. Sp dùng ok lắm nha mn hình ảnh và vid để nhận xu lười quá
233795804,27/04/2021 06:30,5,"Son đẹp hợp với người môi không thâm, bạn nào môi thâm nên cân nhắc trước khi mua"
175425618,14/06/2021 19:22,5,"son bóng khá xinh từ vỏ đến hộp đến cây son, chất son như kẹo mùi bạc hà the mát, với giá này ổn nhưng mà dễ trôi đáng mua nha mn"
61558205,15/06/2021 09:50,5,"Giao habg trước thời gian shoppe dự kiến rất nhiều, habg quốc tế mà shipp vậy là quá okk"
226638921,05/06/2021 10:52,5,Son mướt nhanh trôi. Mua đúng hôm sale nên rất rẻ nên không đòi hỏi gì nhiều
180259392,21/06/2021 10:36,5,son giá rẻ nhưng lại chất lượng nha mng nên mua thử bì sp siêu tốt luôn í có dịp mình sẽ quay lại mua thêm làn nữa
334007991,25/06/2021 07:09,5,Son đẹp chất son bóng hơi nặng nma vẫn đẹp mùi mình kh thích lắm còn bông tán phấn rất ok nha mng nên mua
339369451,12/05/2021 18:55,3,"Nói chung rẻ giao cũng mất hơn tuần do hàng từ nước ngoài, mùi khá khoa chịu, hơi bị dính"
93305077,21/05/2021 11:10,5,Mình nhờ bạn lấy nên củng chưa biết ntn. Cứ đánh giá trk đã
91328501,24/06/2021 22:22,5,"Chất son mềm mượt, màu lên đẹp, bao bì xinh, giao hàng khá nhanh"
153562980,03/05/2021 13:12,3,"son xinh nma dính với nặng môi dã man, k chỉnh đc luôn, nó dính cứng ngắt, như bôi keo lên môi ấy, k nên mua nha"
172800137,16/05/2021 11:14,5,Nhận hàng đủ. Đóng gói ko có chống sốc nhìn sơ sài. Chưa dùng nên chưa biết chất lượng.
107282960,21/06/2021 02:20,5,"Chất lượng ok, đóng gói sản phẩm chắc chắn, thời gian giao hàng nhanh."
367883125,14/06/2021 09:55,4,"Giao hàng hơi lâu nhưng mà bù lại đóng gói sp kỹ càng, vỏ son cho tới mùi son đều đẹp, thơm nhưng mà màu này mình đánh lên nó thành màu hồng cánh sen chắc là do mình đánh k hợp thôi chứ sp rất ok nhé"
44978694,22/06/2021 12:55,5,"Hàng giao lâu vì qtt, sản phẩm đầy đủ, đóng gói cẩn thận, okk"
375656229,24/06/2021 12:33,5,Son siêu xinhh. Chất lượng tuyệt vời với giá quá hạt dẻ. Nhất định mua lại
204211509,25/06/2021 14:18,5,Hàng siêu xinh mà giá lại hạt rẻ cực kì đáng mua video chỉ mang tính chất nhận xu
42988821,14/06/2021 15:46,5,Đóng gói sản phẩm chắc chắn. Mùi khá thơm. Chất lượng tuyệt vời.
300465579,18/05/2021 17:51,5,"Hình ảnh và video k liên quan đến sp. Son rất đẹp hợp vs giá tiền. Giao hàng nhanh, đóng gói cẩn thận"
92650031,13/05/2021 11:03,5,"Son thơm mùi bạc hà, ban đầu tô sẽ hơi dính sau p sẽ bớt dính. Vỏ son siêu đẹp"
32399717,25/06/2021 08:55,5,Ok lắm nha shop chưa xài thử nhưng nhìn qua ưng lắm nhá
302244330,25/05/2021 21:23,5,Son dùng khá đẹp và mịn nhưng k giữ được lâu hơi nhanh trôi còn lại thì dùng vẫn ổn
221511554,06/06/2021 22:35,5,"Son làm mềm môi lên màu đẹp, có mùi bạc hà thơm thơm thích lắm. Hình ảnh chỉ mang tính chất minh họa"
242543766,19/06/2021 10:56,5,Thời gian giao hàng nhanh. Son xinh có mùi bạc hà. Chất lượng sản phẩm ok
386173650,05/05/2021 00:22,5,Giao hàng nhanh đóng gói chắc chắn đúng mẫu mã số lượng. Mà son dùng hơi bết môi còn bóng thì oke
154440299,01/07/2021 18:30,5,Màu xấu chất cũng đúng kiểu tiền nào của nấy
281423286,28/06/2021 08:19,5,"Son lên màu ko đc đậm giống trong hình, màu nhạt lắm. Mùi bạc hà son lên cứ hơi mát mát môi."
113551702,04/07/2021 19:56,5,Đẹp lắm nhưng mà hơi bé. Ncl ưng dã man phấn thơm cực.
372891473,29/06/2021 09:57,5,Son về nhanh lắm xinh xỉu luôn á mùi thơm bạc hà mỗi tội đánh lên hơi dính nhưng lên màu oki lắm nha
317669375,16/06/2021 15:44,5,Chưa mở seal nhưng bìa nhìn xinh cực. Nên mua trải nghiệm
397254207,05/07/2021 15:58,5,giao hàng đur son mình thấy thơm và chất lượng vỏ đẹp rẻ nữa rất đáng mua ạ
384695749,13/06/2021 16:43,5,Son xinh lắm lắm lắmm ạ. màu đánh lên đều rất tự nhiênn. Sẽ ủng hộ thêm
367886871,14/06/2021 13:38,5,Sản phẩm rất tuyệt nhaa. Mỗi khuyết điểm là son bóng này không lên màu cho lắm
118426241,17/06/2021 15:17,5,"Đóng gói siêu đẹp siêu cẩn thận. Son lên màu ổn oke, đối với mình thì mình không thích mùi bạc hà của son đỏ lắm. Son màu trong thì mùi khá thơm, kiểu ruity. Son bóng nên là hơi bị dính."
152501522,19/05/2021 17:09,5,Cảm giác khui đồ thích biết bao khui ra thấy đồ xinh còn thích hơn nữa ui chu choa. Son chất mịn lắm mùi bạc hà nữa tối sẽ make rùi test thử luonn
408521266,23/06/2021 10:43,5,"Son bóng lên màu chuẩn, nhưng đánh dễ nẻ môi, rẻ nên cũng không kì vọng về chất lượng nhiều"
59442256,28/05/2021 10:22,5,"Đã nhận được hàng. Đủ số lượng sản phẩm,giá rẻ tuy nhiên giao hàng hơi lâu.Cảm ơn shop"
238305863,08/07/2021 12:49,5,"Sơn bóng hơi giống màu dầu phật linh Đ Idk, bóng lâu, màu cực yêu, ửng đỏ nhẹ nhàng chứ k đỏ như ảnh satch"
26890916,13/05/2021 00:11,5,"Sản phẩm phù hợp giá tiền, mẫu mã đẹp, son êm. Mùi thơm. Nên mua."
226889661,26/05/2021 19:57,5,"Son lên rất mềm môi, độ bám, chất tint lấp lánh xinh, mua trên Mall nên rất yên tâm"
96149002,15/06/2021 15:50,5,"Son mùi thơm, không hắc, chất son dính môi, màu lên nhẹ, bóng. Nói chung phù hợp với giá tiền"
312391352,06/05/2021 09:18,5,Son có mùi bạc hà. chất son hơi lỏng nhưg hợp với giá tiền. Màu son nên đẹp
358884748,29/06/2021 11:56,5,Sản phẩm xài okokokokokokokokokokokokokokokokokokokokok
166175262,20/06/2021 07:12,5,"son có mùi thơm bạc hà, dầu. son màu đẹp nhưng bết lắm nhưng giá này thì ok rồi vì tiền nào của nấy."
354099038,23/05/2021 13:07,3,"Vỏ son đẹp, chất son kem mướt nhưng màu lên môi không chuẩn như hình, giao hơi lâu và giao bất ngờ không gọi điện báo trước nhưng với giá cả này có thể chấp nhận được, chất lượng hơn mong đợi."
154992335,22/05/2021 10:02,5,Săn sale nhưng thấy cũng Ok. Rẻ đẹp. Lần sau sẽ ủng hộ shop tiếp. Video mang tính chất nhận su
16388414,18/05/2021 09:02,5,"Giao hàng đủ mà còn nhanh nữa. Chất son dạng bóng, có mùi bạc hà mình thấy khá ổn"
327654237,21/06/2021 19:56,5,"Cái bảng mắt xinh xỉu luôn. Once upon a younger year. hen all our shados disappeared. The animals inside came out to play. ent ace to ace ith all our ears. Learned our lessons through the tears. Made memories e kne ould never ade. One day my ather, he told me. Son, dont let it slip aay. He t"
133562770,03/05/2021 16:34,5,"Chất son thơm mướt như kẹo ý, đánh theo style bánh bèo, rẻ đẹp nha mn"
253434447,19/06/2021 10:58,5,Sp chất lg đáng tiền mua
128520361,27/06/2021 02:35,5,Hmm. Thơm
173481704,06/05/2021 14:41,5,"Son màu đẹp nhưng mình k thích mùi của son, mùi giống như dầu gió, bôi lên cũng có cảm giác nóng môi như bôi dầu lên da vậy"
338936265,13/05/2021 13:41,5,thiết kế đơn giản mà xinh cực mình thấy chất hơi dính xíu nhưng cũng không sao màu khá đẹp
301576973,08/05/2021 00:23,5,"Màu lên ok, son có mùi thơm bạc hà. Nhưng mà son đánh lên kiểu dính như kẹo mình k thích lắm"
87291014,02/06/2021 07:09,5,hàng oke la lắm luôn á son sài oke màu đẹp son bóng hơi rít môi qá ạ
47665062,26/06/2021 08:51,5,"Son rẻ,đẹp vỏ đẹp hộ đẹp đóng gói hàng ok giao hàng cũng ổn đáng tiền"
89083410,01/06/2021 09:49,5,"Son lên màu đẹp, bóng, có mùi bạc hà, dùng rất tốt, giá cả cũng rẻ, nên mua dùng thử"
395492988,16/06/2021 12:05,5,"Đóng gói cẩn thận, vận chuyển nhanh. Nhìn ảnh thì là cam nhưng đánh lên ra màu hồng chắc do màu môi, bóng đẹp."
271989846,02/06/2021 18:33,5,Chất lượng phù hợp giá tiền. Đóng gói cẩn thận. Giao hàng khá lâu
112502302,14/06/2021 11:31,5,"Màu khá đẹp có mùi bạc hà mát, nhưng chất hơi dính nma săn sale k thì như này là quá là ok"
76263125,17/05/2021 12:44,5,"Hàng nội địa siêu rẻ siêu chất lượng, hàng về nhanh, màu son lên chủaan"
